,approvedSymbol,approvedName,prefName,drugType,drugId,phase,ctIds,id,disease
146,MMP1,matrix metallopeptidase 1,DOXYCYCLINE,Small molecule,CHEMBL1200699,3.0,['NCT00439166'],MONDO_0004975,Alzheimer disease
147,DRD2,dopamine receptor D2,RISPERIDONE,Small molecule,CHEMBL85,3.0,"['NCT00253123', 'NCT00249158', 'NCT00034762', 'NCT00249145']",MONDO_0004975,Alzheimer disease
148,NCSTN,nicastrin,SEMAGACESTAT,Small molecule,CHEMBL520733,3.0,"['NCT00594568', 'NCT01035138', 'NCT00762411']",MONDO_0004975,Alzheimer disease
149,MMP1,matrix metallopeptidase 1,DOXYCYCLINE ANHYDROUS,Small molecule,CHEMBL1433,3.0,['NCT00439166'],MONDO_0004975,Alzheimer disease
150,AGER,advanced glycosylation end-product specific receptor,AZELIRAGON,Small molecule,CHEMBL3989929,3.0,"['NCT02916056', 'NCT02080364']",MONDO_0004975,Alzheimer disease
151,BCHE,butyrylcholinesterase,RIVASTIGMINE,Small molecule,CHEMBL636,3.0,"['NCT00423085', 'NCT01183806', 'NCT00428389', 'NCT01399125', 'NCT00506415', 'NCT00000174', 'NCT00219232', 'NCT00099242']",MONDO_0004975,Alzheimer disease
152,HTR2A,5-hydroxytryptamine receptor 2A,RISPERIDONE,Small molecule,CHEMBL85,3.0,"['NCT00034762', 'NCT00253123', 'NCT00249158', 'NCT00249145']",MONDO_0004975,Alzheimer disease
153,APP,amyloid beta precursor protein,GANTENERUMAB,Antibody,CHEMBL1743025,3.0,"['NCT04339413', 'NCT03444870', 'NCT05256134', 'NCT03443973', 'NCT04374253']",MONDO_0004975,Alzheimer disease
154,HMGCR,3-hydroxy-3-methylglutaryl-CoA reductase,SIMVASTATIN,Small molecule,CHEMBL1064,3.0,['NCT00053599'],MONDO_0004975,Alzheimer disease
155,GRIN2C,glutamate ionotropic receptor NMDA type subunit 2C,MEMANTINE,Small molecule,CHEMBL807,3.0,"['NCT00624026', 'NCT01409694', 'NCT00235716', 'NCT00097916', 'NCT00255086', 'NCT00322153', 'NCT00804271']",MONDO_0004975,Alzheimer disease
156,HMGCR,3-hydroxy-3-methylglutaryl-CoA reductase,ATORVASTATIN CALCIUM,Small molecule,CHEMBL393220,3.0,['NCT00151502'],MONDO_0004975,Alzheimer disease
157,ADORA3,adenosine A3 receptor,CAFFEINE,Small molecule,CHEMBL113,3.0,['NCT04570085'],MONDO_0004975,Alzheimer disease
158,NCSTN,nicastrin,TARENFLURBIL,Small molecule,CHEMBL190083,3.0,['NCT00105547'],MONDO_0004975,Alzheimer disease
159,HTR1A,5-hydroxytryptamine receptor 1A,ARIPIPRAZOLE,Small molecule,CHEMBL1112,3.0,"['NCT00036114', 'NCT01438060', 'NCT00095719', 'NCT00041678']",MONDO_0004975,Alzheimer disease
160,APH1A,"aph-1 homolog A, gamma-secretase subunit",SEMAGACESTAT,Small molecule,CHEMBL520733,3.0,"['NCT01035138', 'NCT00594568', 'NCT00762411']",MONDO_0004975,Alzheimer disease
161,PTGS2,prostaglandin-endoperoxide synthase 2,NAPROXEN,Small molecule,CHEMBL154,3.0,['NCT00007189'],MONDO_0004975,Alzheimer disease
162,ACHE,acetylcholinesterase (Cartwright blood group),DONEPEZIL,Small molecule,CHEMBL502,3.0,['NCT01940952'],MONDO_0004975,Alzheimer disease
163,DRD2,dopamine receptor D2,BREXPIPRAZOLE,Small molecule,CHEMBL2105760,3.0,"['NCT03594123', 'NCT03548584']",MONDO_0004975,Alzheimer disease
164,ACHE,acetylcholinesterase (Cartwright blood group),GALANTAMINE,Small molecule,CHEMBL659,3.0,['NCT00679627'],MONDO_0004975,Alzheimer disease
165,MMP8,matrix metallopeptidase 8,DOXYCYCLINE ANHYDROUS,Small molecule,CHEMBL1433,3.0,['NCT00715858'],MONDO_0004975,Alzheimer disease
166,MMP8,matrix metallopeptidase 8,DOXYCYCLINE,Small molecule,CHEMBL1200699,3.0,['NCT00715858'],MONDO_0004975,Alzheimer disease
167,ADORA2B,adenosine A2b receptor,CAFFEINE,Small molecule,CHEMBL113,3.0,['NCT04570085'],MONDO_0004975,Alzheimer disease
168,APH1A,"aph-1 homolog A, gamma-secretase subunit",TARENFLURBIL,Small molecule,CHEMBL190083,3.0,['NCT00105547'],MONDO_0004975,Alzheimer disease
169,APP,amyloid beta precursor protein,DONANEMAB,Antibody,CHEMBL4297245,3.0,['NCT05026866'],MONDO_0004975,Alzheimer disease
170,HTR2A,5-hydroxytryptamine receptor 2A,TRAZODONE,Small molecule,CHEMBL621,3.0,['NCT00000179'],MONDO_0004975,Alzheimer disease
171,HTR2C,5-hydroxytryptamine receptor 2C,RISPERIDONE,Small molecule,CHEMBL85,3.0,"['NCT00034762', 'NCT00253123', 'NCT00249145', 'NCT00249158']",MONDO_0004975,Alzheimer disease
172,GRIN2D,glutamate ionotropic receptor NMDA type subunit 2D,MEMANTINE,Small molecule,CHEMBL807,3.0,"['NCT00857649', 'NCT00857233']",MONDO_0004975,Alzheimer disease
173,GRIN3A,glutamate ionotropic receptor NMDA type subunit 3A,NERAMEXANE,Small molecule,CHEMBL2110954,3.0,['NCT00090116'],MONDO_0004975,Alzheimer disease
174,APH1A,"aph-1 homolog A, gamma-secretase subunit",TARENFLURBIL,Small molecule,CHEMBL190083,3.0,"['NCT00322036', 'NCT00380276']",MONDO_0004975,Alzheimer disease
175,PPARG,peroxisome proliferator activated receptor gamma,ROSIGLITAZONE,Small molecule,CHEMBL121,3.0,"['NCT00348309', 'NCT00348140', 'NCT00428090']",MONDO_0004975,Alzheimer disease
176,HMGCR,3-hydroxy-3-methylglutaryl-CoA reductase,ATORVASTATIN,Small molecule,CHEMBL1487,3.0,['NCT00151502'],MONDO_0004975,Alzheimer disease
177,APP,amyloid beta precursor protein,CRENEZUMAB,Antibody,CHEMBL1743004,3.0,"['NCT02670083', 'NCT03114657', 'NCT03491150']",MONDO_0004975,Alzheimer disease
178,GRIN2D,glutamate ionotropic receptor NMDA type subunit 2D,NERAMEXANE,Small molecule,CHEMBL2110954,3.0,['NCT00090116'],MONDO_0004975,Alzheimer disease
179,ADORA1,adenosine A1 receptor,CAFFEINE,Small molecule,CHEMBL113,3.0,['NCT04570085'],MONDO_0004975,Alzheimer disease
180,PSENEN,"presenilin enhancer, gamma-secretase subunit",TARENFLURBIL,Small molecule,CHEMBL190083,3.0,['NCT00105547'],MONDO_0004975,Alzheimer disease
181,MMP7,matrix metallopeptidase 7,DOXYCYCLINE,Small molecule,CHEMBL1200699,3.0,['NCT00715858'],MONDO_0004975,Alzheimer disease
182,ABL1,"ABL proto-oncogene 1, non-receptor tyrosine kinase",NILOTINIB,Small molecule,CHEMBL255863,3.0,['NCT05143528'],MONDO_0004975,Alzheimer disease
183,HTR2A,5-hydroxytryptamine receptor 2A,RISPERIDONE,Small molecule,CHEMBL85,3.0,['NCT00287742'],MONDO_0004975,Alzheimer disease
184,APP,amyloid beta precursor protein,ADUCANUMAB,Antibody,CHEMBL3039540,3.0,['NCT05310071'],MONDO_0004975,Alzheimer disease
185,APP,amyloid beta precursor protein,LECANEMAB,Antibody,CHEMBL3833321,3.0,['NCT03887455'],MONDO_0004975,Alzheimer disease
186,PSEN2,presenilin 2,SEMAGACESTAT,Small molecule,CHEMBL520733,3.0,"['NCT01035138', 'NCT00762411', 'NCT00594568']",MONDO_0004975,Alzheimer disease
187,HTR6,5-hydroxytryptamine receptor 6,INTEPIRDINE,Small molecule,CHEMBL1083390,3.0,['NCT02586909'],MONDO_0004975,Alzheimer disease
188,GRIN2C,glutamate ionotropic receptor NMDA type subunit 2C,NERAMEXANE,Small molecule,CHEMBL2110954,3.0,['NCT00090116'],MONDO_0004975,Alzheimer disease
189,KIT,"KIT proto-oncogene, receptor tyrosine kinase",MASITINIB,Small molecule,CHEMBL1908391,3.0,['NCT05564169'],MONDO_0004975,Alzheimer disease
190,ESR2,estrogen receptor 2,"ESTROGENS, CONJUGATED",Small molecule,CHEMBL1201649,3.0,"['NCT00000176', 'NCT00000177']",MONDO_0004975,Alzheimer disease
191,NR3C1,nuclear receptor subfamily 3 group C member 1,PREDNISONE,Small molecule,CHEMBL635,3.0,['NCT00000178'],MONDO_0004975,Alzheimer disease
192,HTR2C,5-hydroxytryptamine receptor 2C,TRAZODONE,Small molecule,CHEMBL621,3.0,['NCT00000179'],MONDO_0004975,Alzheimer disease
193,PSENEN,"presenilin enhancer, gamma-secretase subunit",SEMAGACESTAT,Small molecule,CHEMBL520733,3.0,"['NCT00594568', 'NCT01035138', 'NCT00762411']",MONDO_0004975,Alzheimer disease
194,MMP13,matrix metallopeptidase 13,DOXYCYCLINE ANHYDROUS,Small molecule,CHEMBL1433,3.0,['NCT00439166'],MONDO_0004975,Alzheimer disease
195,HTR6,5-hydroxytryptamine receptor 6,INTEPIRDINE,Small molecule,CHEMBL1083390,3.0,['NCT02585934'],MONDO_0004975,Alzheimer disease
196,ADRA2A,adrenoceptor alpha 2A,GUANFACINE,Small molecule,CHEMBL862,3.0,['NCT03116126'],MONDO_0004975,Alzheimer disease
197,APP,amyloid beta precursor protein,BAPINEUZUMAB,Antibody,CHEMBL2108576,3.0,"['NCT00667810', 'NCT00937352', 'NCT00998764', 'NCT00996918', 'NCT00676143']",MONDO_0004975,Alzheimer disease
198,MMP7,matrix metallopeptidase 7,DOXYCYCLINE ANHYDROUS,Small molecule,CHEMBL1433,3.0,['NCT00439166'],MONDO_0004975,Alzheimer disease
199,ADRA2C,adrenoceptor alpha 2C,GUANFACINE,Small molecule,CHEMBL862,3.0,['NCT03116126'],MONDO_0004975,Alzheimer disease
200,PDGFRA,platelet derived growth factor receptor alpha,MASITINIB,Small molecule,CHEMBL1908391,3.0,['NCT01872598'],MONDO_0004975,Alzheimer disease
201,DRD2,dopamine receptor D2,HALOPERIDOL,Small molecule,CHEMBL54,3.0,['NCT00000179'],MONDO_0004975,Alzheimer disease
202,MMP7,matrix metallopeptidase 7,DOXYCYCLINE ANHYDROUS,Small molecule,CHEMBL1433,3.0,['NCT00715858'],MONDO_0004975,Alzheimer disease
203,CACNA1D,calcium voltage-gated channel subunit alpha1 D,NILVADIPINE,Small molecule,CHEMBL517427,3.0,['NCT02017340'],MONDO_0004975,Alzheimer disease
204,DRD2,dopamine receptor D2,ARIPIPRAZOLE,Small molecule,CHEMBL1112,3.0,"['NCT00041678', 'NCT00095719', 'NCT00036114', 'NCT01438060']",MONDO_0004975,Alzheimer disease
205,PSEN1,presenilin 1,TARENFLURBIL,Small molecule,CHEMBL190083,3.0,['NCT00105547'],MONDO_0004975,Alzheimer disease
206,MMP8,matrix metallopeptidase 8,DOXYCYCLINE ANHYDROUS,Small molecule,CHEMBL1433,3.0,['NCT00439166'],MONDO_0004975,Alzheimer disease
207,VDR,vitamin D receptor,ERGOCALCIFEROL,Small molecule,CHEMBL1536,3.0,['NCT01409694'],MONDO_0004975,Alzheimer disease
208,BACE1,beta-secretase 1,ELENBECESTAT,Small molecule,CHEMBL4204869,3.0,['NCT02956486'],MONDO_0004975,Alzheimer disease
209,GRIN1,glutamate ionotropic receptor NMDA type subunit 1,NERAMEXANE,Small molecule,CHEMBL2110954,3.0,['NCT00090116'],MONDO_0004975,Alzheimer disease
210,ADORA2A,adenosine A2a receptor,CAFFEINE,Small molecule,CHEMBL113,3.0,['NCT04570085'],MONDO_0004975,Alzheimer disease
211,DRD3,dopamine receptor D3,HALOPERIDOL,Small molecule,CHEMBL54,3.0,['NCT00000179'],MONDO_0004975,Alzheimer disease
212,DRD4,dopamine receptor D4,HALOPERIDOL,Small molecule,CHEMBL54,3.0,['NCT00000179'],MONDO_0004975,Alzheimer disease
213,BACE1,beta-secretase 1,LANABECESTAT,Small molecule,CHEMBL3989948,3.0,"['NCT02783573', 'NCT02972658']",MONDO_0004975,Alzheimer disease
214,MMP13,matrix metallopeptidase 13,DOXYCYCLINE,Small molecule,CHEMBL1200699,3.0,['NCT00439166'],MONDO_0004975,Alzheimer disease
215,ACHE,acetylcholinesterase (Cartwright blood group),RIVASTIGMINE,Small molecule,CHEMBL636,3.0,"['NCT01399125', 'NCT00000174', 'NCT00219232', 'NCT00423085', 'NCT00428389', 'NCT00506415', 'NCT00099242', 'NCT01183806']",MONDO_0004975,Alzheimer disease
216,GRIN1,glutamate ionotropic receptor NMDA type subunit 1,MEMANTINE,Small molecule,CHEMBL807,3.0,"['NCT00857649', 'NCT00857233']",MONDO_0004975,Alzheimer disease
217,ACHE,acetylcholinesterase (Cartwright blood group),DONEPEZIL,Small molecule,CHEMBL502,3.0,"['NCT03283059', 'NCT04661280']",MONDO_0004975,Alzheimer disease
218,BCR,BCR activator of RhoGEF and GTPase,NILOTINIB,Small molecule,CHEMBL255863,3.0,['NCT05143528'],MONDO_0004975,Alzheimer disease
219,GRIN2A,glutamate ionotropic receptor NMDA type subunit 2A,NERAMEXANE,Small molecule,CHEMBL2110954,3.0,['NCT00090116'],MONDO_0004975,Alzheimer disease
220,APP,amyloid beta precursor protein,ADUCANUMAB,Antibody,CHEMBL3039540,3.0,"['NCT02477800', 'NCT02484547']",MONDO_0004975,Alzheimer disease
221,PTGS1,prostaglandin-endoperoxide synthase 1,INDOMETHACIN,Small molecule,CHEMBL6,3.0,['NCT00432081'],MONDO_0004975,Alzheimer disease
222,HTR2A,5-hydroxytryptamine receptor 2A,BREXPIPRAZOLE,Small molecule,CHEMBL2105760,3.0,"['NCT03594123', 'NCT03548584']",MONDO_0004975,Alzheimer disease
223,CACNA1F,calcium voltage-gated channel subunit alpha1 F,NILVADIPINE,Small molecule,CHEMBL517427,3.0,['NCT02017340'],MONDO_0004975,Alzheimer disease
224,SLC6A2,solute carrier family 6 member 2,METHYLPHENIDATE,Small molecule,CHEMBL796,3.0,['NCT02346201'],MONDO_0004975,Alzheimer disease
225,APP,amyloid beta precursor protein,DONANEMAB,Antibody,CHEMBL4297245,3.0,['NCT04437511'],MONDO_0004975,Alzheimer disease
226,ADRA2B,adrenoceptor alpha 2B,GUANFACINE,Small molecule,CHEMBL862,3.0,['NCT03116126'],MONDO_0004975,Alzheimer disease
227,HTR1A,5-hydroxytryptamine receptor 1A,BREXPIPRAZOLE,Small molecule,CHEMBL2105760,3.0,"['NCT03594123', 'NCT03548584']",MONDO_0004975,Alzheimer disease
228,CHRNA9,cholinergic receptor nicotinic alpha 9 subunit,NERAMEXANE,Small molecule,CHEMBL2110954,3.0,['NCT00090116'],MONDO_0004975,Alzheimer disease
229,PSEN2,presenilin 2,TARENFLURBIL,Small molecule,CHEMBL190083,3.0,['NCT00105547'],MONDO_0004975,Alzheimer disease
230,ACHE,acetylcholinesterase (Cartwright blood group),GALANTAMINE HYDROBROMIDE,Small molecule,CHEMBL1555,3.0,"['NCT00236574', 'NCT00216593', 'NCT00253214', 'NCT00338117', 'NCT00253188', 'NCT00253201', 'NCT00216502', 'NCT00261573', 'NCT00236431', 'NCT00253227']",MONDO_0004975,Alzheimer disease
231,MMP13,matrix metallopeptidase 13,DOXYCYCLINE ANHYDROUS,Small molecule,CHEMBL1433,3.0,['NCT00715858'],MONDO_0004975,Alzheimer disease
232,PTGS1,prostaglandin-endoperoxide synthase 1,NAPROXEN SODIUM,Small molecule,CHEMBL1200806,3.0,['NCT00007189'],MONDO_0004975,Alzheimer disease
233,APP,amyloid beta precursor protein,GANTENERUMAB,Antibody,CHEMBL1743025,3.0,"['NCT01224106', 'NCT02051608']",MONDO_0004975,Alzheimer disease
234,MMP8,matrix metallopeptidase 8,DOXYCYCLINE,Small molecule,CHEMBL1200699,3.0,['NCT00439166'],MONDO_0004975,Alzheimer disease
235,FGFR3,fibroblast growth factor receptor 3,MASITINIB,Small molecule,CHEMBL1908391,3.0,['NCT05564169'],MONDO_0004975,Alzheimer disease
236,ACHE,acetylcholinesterase (Cartwright blood group),DONEPEZIL,Small molecule,CHEMBL502,3.0,"['NCT01539031', 'NCT00000173', 'NCT01404169', 'NCT00630851', 'NCT00566501', 'NCT01245530', 'NCT00348309', 'NCT02550665', 'NCT00478205', 'NCT00096473', 'NCT03197740']",MONDO_0004975,Alzheimer disease
237,GRIN3A,glutamate ionotropic receptor NMDA type subunit 3A,MEMANTINE,Small molecule,CHEMBL807,3.0,"['NCT00857649', 'NCT00857233']",MONDO_0004975,Alzheimer disease
238,GRIN3B,glutamate ionotropic receptor NMDA type subunit 3B,MEMANTINE,Small molecule,CHEMBL807,3.0,"['NCT00857233', 'NCT00857649']",MONDO_0004975,Alzheimer disease
239,DRD2,dopamine receptor D2,RISPERIDONE,Small molecule,CHEMBL85,3.0,['NCT00287742'],MONDO_0004975,Alzheimer disease
240,ESR1,estrogen receptor 1,"ESTROGENS, CONJUGATED",Small molecule,CHEMBL1201649,3.0,"['NCT00000177', 'NCT00000176']",MONDO_0004975,Alzheimer disease
241,ACHE,acetylcholinesterase (Cartwright blood group),DONEPEZIL HYDROCHLORIDE,Small molecule,CHEMBL1678,3.0,"['NCT01404169', 'NCT01539031', 'NCT00096473']",MONDO_0004975,Alzheimer disease
242,PSENEN,"presenilin enhancer, gamma-secretase subunit",TARENFLURBIL,Small molecule,CHEMBL190083,3.0,"['NCT00380276', 'NCT00322036']",MONDO_0004975,Alzheimer disease
243,PGR,progesterone receptor,PROGESTERONE,Small molecule,CHEMBL103,3.0,['NCT00000176'],MONDO_0004975,Alzheimer disease
244,PSEN1,presenilin 1,TARENFLURBIL,Small molecule,CHEMBL190083,3.0,"['NCT00322036', 'NCT00380276']",MONDO_0004975,Alzheimer disease
245,SLC6A3,solute carrier family 6 member 3,METHYLPHENIDATE,Small molecule,CHEMBL796,3.0,['NCT02346201'],MONDO_0004975,Alzheimer disease
246,PDGFRB,platelet derived growth factor receptor beta,MASITINIB,Small molecule,CHEMBL1908391,3.0,['NCT05564169'],MONDO_0004975,Alzheimer disease
247,GRIN2B,glutamate ionotropic receptor NMDA type subunit 2B,MEMANTINE,Small molecule,CHEMBL807,3.0,"['NCT00857233', 'NCT00857649']",MONDO_0004975,Alzheimer disease
248,GRIN3B,glutamate ionotropic receptor NMDA type subunit 3B,MEMANTINE,Small molecule,CHEMBL807,3.0,"['NCT01409694', 'NCT00804271', 'NCT00255086', 'NCT00624026', 'NCT00235716', 'NCT00097916', 'NCT00322153']",MONDO_0004975,Alzheimer disease
249,HTR6,5-hydroxytryptamine receptor 6,IDALOPIRDINE,Small molecule,CHEMBL3286580,3.0,"['NCT02006641', 'NCT02079246', 'NCT01955161', 'NCT02006654']",MONDO_0004975,Alzheimer disease
250,PSEN2,presenilin 2,TARENFLURBIL,Small molecule,CHEMBL190083,3.0,"['NCT00380276', 'NCT00322036']",MONDO_0004975,Alzheimer disease
251,PDE5A,phosphodiesterase 5A,UDENAFIL,Small molecule,CHEMBL2103849,3.0,['NCT01940952'],MONDO_0004975,Alzheimer disease
252,PTGS2,prostaglandin-endoperoxide synthase 2,NAPROXEN SODIUM,Small molecule,CHEMBL1200806,3.0,['NCT00007189'],MONDO_0004975,Alzheimer disease
253,CHRNA7,cholinergic receptor nicotinic alpha 7 subunit,ENCENICLINE,Small molecule,CHEMBL2151572,3.0,"['NCT02327182', 'NCT01969136', 'NCT01969123']",MONDO_0004975,Alzheimer disease
254,APP,amyloid beta precursor protein,SOLANEZUMAB,Antibody,CHEMBL1743072,3.0,"['NCT00904683', 'NCT00905372']",MONDO_0004975,Alzheimer disease
255,GRIN3A,glutamate ionotropic receptor NMDA type subunit 3A,MEMANTINE,Small molecule,CHEMBL807,3.0,"['NCT00255086', 'NCT00097916', 'NCT00235716', 'NCT01409694', 'NCT00322153', 'NCT00804271', 'NCT00624026']",MONDO_0004975,Alzheimer disease
256,APP,amyloid beta precursor protein,LECANEMAB,Antibody,CHEMBL3833321,3.0,['NCT04468659'],MONDO_0004975,Alzheimer disease
257,PTGS2,prostaglandin-endoperoxide synthase 2,CELECOXIB,Small molecule,CHEMBL118,3.0,['NCT00007189'],MONDO_0004975,Alzheimer disease
258,MMP1,matrix metallopeptidase 1,DOXYCYCLINE ANHYDROUS,Small molecule,CHEMBL1433,3.0,['NCT00715858'],MONDO_0004975,Alzheimer disease
259,PDGFRB,platelet derived growth factor receptor beta,MASITINIB,Small molecule,CHEMBL1908391,3.0,['NCT01872598'],MONDO_0004975,Alzheimer disease
260,PTGS2,prostaglandin-endoperoxide synthase 2,INDOMETHACIN,Small molecule,CHEMBL6,3.0,['NCT00432081'],MONDO_0004975,Alzheimer disease
261,GRIN3B,glutamate ionotropic receptor NMDA type subunit 3B,NERAMEXANE,Small molecule,CHEMBL2110954,3.0,['NCT00090116'],MONDO_0004975,Alzheimer disease
262,SLC6A4,solute carrier family 6 member 4,TRAZODONE,Small molecule,CHEMBL621,3.0,['NCT00000179'],MONDO_0004975,Alzheimer disease
263,KIT,"KIT proto-oncogene, receptor tyrosine kinase",MASITINIB,Small molecule,CHEMBL1908391,3.0,['NCT01872598'],MONDO_0004975,Alzheimer disease
264,CACNA1C,calcium voltage-gated channel subunit alpha1 C,NILVADIPINE,Small molecule,CHEMBL517427,3.0,['NCT02017340'],MONDO_0004975,Alzheimer disease
265,ALDH5A1,aldehyde dehydrogenase 5 family member A1,VALPROIC ACID,Small molecule,CHEMBL109,3.0,['NCT00071721'],MONDO_0004975,Alzheimer disease
266,GRIN2B,glutamate ionotropic receptor NMDA type subunit 2B,MEMANTINE,Small molecule,CHEMBL807,3.0,"['NCT00097916', 'NCT01409694', 'NCT00255086', 'NCT00322153', 'NCT00235716', 'NCT00804271', 'NCT00624026']",MONDO_0004975,Alzheimer disease
267,ACHE,acetylcholinesterase (Cartwright blood group),DONEPEZIL HYDROCHLORIDE,Small molecule,CHEMBL1678,3.0,['NCT01940952'],MONDO_0004975,Alzheimer disease
268,APP,amyloid beta precursor protein,BAPINEUZUMAB,Antibody,CHEMBL2108576,3.0,"['NCT00574132', 'NCT00575055']",MONDO_0004975,Alzheimer disease
269,PDGFRA,platelet derived growth factor receptor alpha,MASITINIB,Small molecule,CHEMBL1908391,3.0,['NCT05564169'],MONDO_0004975,Alzheimer disease
270,APP,amyloid beta precursor protein,VALILTRAMIPROSATE,Small molecule,CHEMBL4650301,3.0,['NCT04770220'],MONDO_0004975,Alzheimer disease
271,GRIN2D,glutamate ionotropic receptor NMDA type subunit 2D,MEMANTINE,Small molecule,CHEMBL807,3.0,"['NCT00624026', 'NCT00804271', 'NCT00255086', 'NCT00235716', 'NCT00322153', 'NCT00097916', 'NCT01409694']",MONDO_0004975,Alzheimer disease
272,HTR2A,5-hydroxytryptamine receptor 2A,ARIPIPRAZOLE,Small molecule,CHEMBL1112,3.0,"['NCT00095719', 'NCT01438060', 'NCT00036114', 'NCT00041678']",MONDO_0004975,Alzheimer disease
273,CACNA1S,calcium voltage-gated channel subunit alpha1 S,NILVADIPINE,Small molecule,CHEMBL517427,3.0,['NCT02017340'],MONDO_0004975,Alzheimer disease
274,APP,amyloid beta precursor protein,SOLANEZUMAB,Antibody,CHEMBL1743072,3.0,"['NCT01900665', 'NCT02760602', 'NCT01127633']",MONDO_0004975,Alzheimer disease
275,APP,amyloid beta precursor protein,ADUCANUMAB,Antibody,CHEMBL3039540,3.0,['NCT04241068'],MONDO_0004975,Alzheimer disease
276,FLNA,filamin A,SIMUFILAM,Small molecule,CHEMBL4650230,3.0,"['NCT04994483', 'NCT05026177']",MONDO_0004975,Alzheimer disease
277,HTR2C,5-hydroxytryptamine receptor 2C,RISPERIDONE,Small molecule,CHEMBL85,3.0,['NCT00287742'],MONDO_0004975,Alzheimer disease
278,NCSTN,nicastrin,TARENFLURBIL,Small molecule,CHEMBL190083,3.0,"['NCT00380276', 'NCT00322036']",MONDO_0004975,Alzheimer disease
279,PSEN1,presenilin 1,SEMAGACESTAT,Small molecule,CHEMBL520733,3.0,"['NCT01035138', 'NCT00762411', 'NCT00594568']",MONDO_0004975,Alzheimer disease
280,PPARG,peroxisome proliferator activated receptor gamma,ROSIGLITAZONE,Small molecule,CHEMBL121,3.0,"['NCT00490568', 'NCT00550420']",MONDO_0004975,Alzheimer disease
281,PTGS1,prostaglandin-endoperoxide synthase 1,NAPROXEN,Small molecule,CHEMBL154,3.0,['NCT00007189'],MONDO_0004975,Alzheimer disease
282,GRIN2A,glutamate ionotropic receptor NMDA type subunit 2A,MEMANTINE,Small molecule,CHEMBL807,3.0,"['NCT00857233', 'NCT00857649']",MONDO_0004975,Alzheimer disease
283,GRIN1,glutamate ionotropic receptor NMDA type subunit 1,MEMANTINE,Small molecule,CHEMBL807,3.0,"['NCT00804271', 'NCT00097916', 'NCT00255086', 'NCT00235716', 'NCT00624026', 'NCT01409694', 'NCT00322153']",MONDO_0004975,Alzheimer disease
284,GLP1R,glucagon like peptide 1 receptor,SEMAGLUTIDE,Protein,CHEMBL2108724,3.0,"['NCT05891496', 'NCT04777409']",MONDO_0004975,Alzheimer disease
285,FGFR3,fibroblast growth factor receptor 3,MASITINIB,Small molecule,CHEMBL1908391,3.0,['NCT01872598'],MONDO_0004975,Alzheimer disease
286,HTR1A,5-hydroxytryptamine receptor 1A,XALIPRODEN,Small molecule,CHEMBL1512580,3.0,"['NCT00103649', 'NCT00104013']",MONDO_0004975,Alzheimer disease
287,MMP13,matrix metallopeptidase 13,DOXYCYCLINE,Small molecule,CHEMBL1200699,3.0,['NCT00715858'],MONDO_0004975,Alzheimer disease
288,GRIN2B,glutamate ionotropic receptor NMDA type subunit 2B,NERAMEXANE,Small molecule,CHEMBL2110954,3.0,['NCT00090116'],MONDO_0004975,Alzheimer disease
289,ESR1,estrogen receptor 1,ESTRADIOL,Small molecule,CHEMBL135,2.0,['NCT00066157'],MONDO_0004975,Alzheimer disease
290,ADRB2,adrenoceptor beta 2,FORMOTEROL FUMARATE,Small molecule,CHEMBL3989798,2.0,['NCT02500784'],MONDO_0004975,Alzheimer disease
291,ACHE,acetylcholinesterase (Cartwright blood group),DONEPEZIL,Small molecule,CHEMBL502,2.0,"['NCT00693004', 'NCT00895895', 'NCT01125683', 'NCT00602680']",MONDO_0004975,Alzheimer disease
292,CNR1,cannabinoid receptor 1,DRONABINOL,Small molecule,CHEMBL465,2.0,['NCT02792257'],MONDO_0004975,Alzheimer disease
293,IMPA1,inositol monophosphatase 1,LITHIUM CARBONATE,Small molecule,CHEMBL1200826,2.0,['NCT00088387'],MONDO_0004975,Alzheimer disease
294,SLC6A4,solute carrier family 6 member 4,TESOFENSINE,Small molecule,CHEMBL3989690,2.0,['NCT00153010'],MONDO_0004975,Alzheimer disease
295,GRIN2C,glutamate ionotropic receptor NMDA type subunit 2C,MEMANTINE,Small molecule,CHEMBL807,2.0,['NCT05063851'],MONDO_0004975,Alzheimer disease
296,HTR3E,5-hydroxytryptamine receptor 3E,RG3487,Small molecule,CHEMBL5095032,2.0,['NCT00454870'],MONDO_0004975,Alzheimer disease
297,PPARG,peroxisome proliferator activated receptor gamma,DB959,Small molecule,CHEMBL3545176,2.0,['NCT04251182'],MONDO_0004975,Alzheimer disease
298,FLNA,filamin A,SIMUFILAM,Small molecule,CHEMBL4650230,2.0,['NCT05352763'],MONDO_0004975,Alzheimer disease
299,DRD2,dopamine receptor D2,ROTIGOTINE,Small molecule,CHEMBL1303,2.0,['NCT03250741'],MONDO_0004975,Alzheimer disease
300,GABRA3,gamma-aminobutyric acid type A receptor subunit alpha3,BREXANOLONE,Small molecule,CHEMBL207538,2.0,['NCT04838301'],MONDO_0004975,Alzheimer disease
301,GABRB3,gamma-aminobutyric acid type A receptor subunit beta3,BREXANOLONE,Small molecule,CHEMBL207538,2.0,['NCT04838301'],MONDO_0004975,Alzheimer disease
302,CYSLTR1,cysteinyl leukotriene receptor 1,MONTELUKAST,Small molecule,CHEMBL787,2.0,['NCT03991988'],MONDO_0004975,Alzheimer disease
