,approvedSymbol,approvedName,prefName,drugType,drugId,phase,ctIds,id,disease
724,MT-ND6,mitochondrially encoded NADH:ubiquinone oxidoreductase core subunit 6,METFORMIN,Small molecule,CHEMBL1431,4.0,['NCT02911792'],MONDO_0005148,type 2 diabetes mellitus
725,NDUFAF4,NADH:ubiquinone oxidoreductase complex assembly factor 4,METFORMIN HYDROCHLORIDE,Small molecule,CHEMBL1703,4.0,[],MONDO_0005148,type 2 diabetes mellitus
726,NDUFA12,NADH:ubiquinone oxidoreductase subunit A12,METFORMIN,Small molecule,CHEMBL1431,4.0,[],MONDO_0005148,type 2 diabetes mellitus
727,NDUFS1,NADH:ubiquinone oxidoreductase core subunit S1,METFORMIN HYDROCHLORIDE,Small molecule,CHEMBL1703,4.0,"['NCT01561976', 'NCT00035568', 'NCT01269996', 'NCT00612144', 'NCT01589445', 'NCT03361878']",MONDO_0005148,type 2 diabetes mellitus
728,NDUFB4,NADH:ubiquinone oxidoreductase subunit B4,METFORMIN HYDROCHLORIDE,Small molecule,CHEMBL1703,4.0,"['NCT00612144', 'NCT03361878', 'NCT01269996', 'NCT00035568', 'NCT01561976', 'NCT01589445']",MONDO_0005148,type 2 diabetes mellitus
729,MT-ND5,mitochondrially encoded NADH:ubiquinone oxidoreductase core subunit 5,METFORMIN,Small molecule,CHEMBL1431,4.0,"['NCT03499704', 'NCT03982381', 'NCT05366868', 'NCT04392557']",MONDO_0005148,type 2 diabetes mellitus
730,DPP4,dipeptidyl peptidase 4,GEMIGLIPTIN,Small molecule,CHEMBL3707235,4.0,['NCT02500329'],MONDO_0005148,type 2 diabetes mellitus
731,NDUFA10,NADH:ubiquinone oxidoreductase subunit A10,METFORMIN HYDROCHLORIDE,Small molecule,CHEMBL1703,4.0,[],MONDO_0005148,type 2 diabetes mellitus
732,NDUFS7,NADH:ubiquinone oxidoreductase core subunit S7,METFORMIN HYDROCHLORIDE,Small molecule,CHEMBL1703,4.0,"['NCT01561976', 'NCT00035568', 'NCT03361878', 'NCT01589445', 'NCT01269996', 'NCT00612144']",MONDO_0005148,type 2 diabetes mellitus
733,VDR,vitamin D receptor,ERGOCALCIFEROL,Small molecule,CHEMBL1536,4.0,['NCT00879970'],MONDO_0005148,type 2 diabetes mellitus
734,MT-ND1,mitochondrially encoded NADH:ubiquinone oxidoreductase core subunit 1,METFORMIN HYDROCHLORIDE,Small molecule,CHEMBL1703,4.0,"['NCT01561976', 'NCT03361878', 'NCT00035568', 'NCT00612144', 'NCT01589445', 'NCT01269996']",MONDO_0005148,type 2 diabetes mellitus
735,MT-ND4,mitochondrially encoded NADH:ubiquinone oxidoreductase core subunit 4,METFORMIN,Small molecule,CHEMBL1431,4.0,"['NCT00367055', 'NCT02252965', 'NCT02338921', 'NCT01117350', 'NCT03982238', 'NCT00951899', 'NCT00619697', 'NCT00993187', 'NCT01519674', 'NCT02002221', 'NCT00612144', 'NCT00751114', 'NCT01842620', 'NCT02235298', 'NCT01509001', 'NCT01204580', 'NCT02941367', 'NCT00241605', 'NCT01196546', 'NCT00653302', 'NCT02049814', 'NCT00191464', 'NCT00941148', 'NCT00819741', 'NCT04237493', 'NCT01919489', 'NCT01758380', 'NCT02027753', 'NCT01972724', 'NCT05167513', 'NCT01524705', 'NCT00360698', 'NCT03819790', 'NCT00913367', 'NCT00815399', 'NCT04707508', 'NCT00474838', 'NCT00358124', 'NCT02686177', 'NCT00857870', 'NCT02429258', 'NCT01561976', 'NCT01123980', 'NCT01720290', 'NCT00780715', 'NCT02040246', 'NCT01947790', 'NCT00386100', 'NCT01490918', 'NCT01864174', 'NCT01341717', 'NCT01512979', 'NCT00373178', 'NCT02853630', 'NCT01131182', 'NCT00942318', 'NCT01589445', 'NCT00562172', 'NCT00975065', 'NCT01068652', 'NCT00118963', 'NCT01269996', 'NCT02920801', 'NCT00669864', 'NCT01006590', 'NCT03359837', 'NCT01917656', 'NCT01518101', 'NCT00469092', 'NCT02050074', 'NCT00491725', 'NCT03202563', 'NCT03794336', 'NCT04916093', 'NCT01528254', 'NCT01087567', 'NCT00708578', 'NCT02099838', 'NCT01444248', 'NCT00118950', 'NCT00624364', 'NCT00679939', 'NCT01465152', 'NCT01890629', 'NCT01278160', 'NCT01144728', 'NCT01438814', 'NCT00035568', 'NCT01966978', 'NCT00184626', 'NCT02836704', 'NCT01709305', 'NCT01845831', 'NCT00347100', 'NCT02526615', 'NCT00964184', 'NCT00463502', 'NCT01541956', 'NCT03361878', 'NCT00318656', 'NCT03267576', 'NCT01181674', 'NCT02954692', 'NCT00941161', 'NCT00592969', 'NCT00807092', 'NCT02561130', 'NCT00121966', 'NCT00568984', 'NCT00778622']",MONDO_0005148,type 2 diabetes mellitus
736,DPP4,dipeptidyl peptidase 4,SAXAGLIPTIN,Small molecule,CHEMBL385517,4.0,"['NCT01660386', 'NCT01768208', 'NCT02605772', 'NCT02386943', 'NCT01206647']",MONDO_0005148,type 2 diabetes mellitus
737,NDUFV2,NADH:ubiquinone oxidoreductase core subunit V2,METFORMIN,Small molecule,CHEMBL1431,4.0,"['NCT02501616', 'NCT02129985', 'NCT02438397', 'NCT02501850', 'NCT01471808', 'NCT03377335', 'NCT02605772', 'NCT03196362', 'NCT01565096', 'NCT01895569', 'NCT01717911', 'NCT01206647']",MONDO_0005148,type 2 diabetes mellitus
738,NDUFA13,NADH:ubiquinone oxidoreductase subunit A13,METFORMIN,Small molecule,CHEMBL1431,4.0,"['NCT01717911', 'NCT02129985', 'NCT03377335', 'NCT01895569', 'NCT02501616', 'NCT02501850', 'NCT01206647', 'NCT03196362', 'NCT01565096', 'NCT02438397', 'NCT01471808', 'NCT02605772']",MONDO_0005148,type 2 diabetes mellitus
739,MGAM,maltase-glucoamylase,VOGLIBOSE,Small molecule,CHEMBL476960,4.0,"['NCT00663884', 'NCT02049814', 'NCT01309698', 'NCT00970528']",MONDO_0005148,type 2 diabetes mellitus
740,KCNJ11,potassium inwardly rectifying channel subfamily J member 11,GLIMEPIRIDE,Small molecule,CHEMBL1481,4.0,"['NCT02072096', 'NCT02373865', 'NCT00939939', 'NCT01910441', 'NCT03118713', 'NCT02728453', 'NCT02985242']",MONDO_0005148,type 2 diabetes mellitus
741,HTR3A,5-hydroxytryptamine receptor 3A,MOSAPRIDE,Small molecule,CHEMBL60889,4.0,['NCT02180334'],MONDO_0005148,type 2 diabetes mellitus
742,NDUFA3,NADH:ubiquinone oxidoreductase subunit A3,METFORMIN,Small molecule,CHEMBL1431,4.0,['NCT00948324'],MONDO_0005148,type 2 diabetes mellitus
743,SLC5A2,solute carrier family 5 member 2,EMPAGLIFLOZIN,Small molecule,CHEMBL2107830,4.0,"['NCT02728453', 'NCT02985242']",MONDO_0005148,type 2 diabetes mellitus
744,NDUFA3,NADH:ubiquinone oxidoreductase subunit A3,METFORMIN,Small molecule,CHEMBL1431,4.0,"['NCT04298684', 'NCT03018665']",MONDO_0005148,type 2 diabetes mellitus
745,ABCC8,ATP binding cassette subfamily C member 8,REPAGLINIDE,Small molecule,CHEMBL1272,4.0,['NCT00799448'],MONDO_0005148,type 2 diabetes mellitus
746,NDUFB11,NADH:ubiquinone oxidoreductase subunit B11,METFORMIN,Small molecule,CHEMBL1431,4.0,"['NCT01471808', 'NCT01206647', 'NCT02438397', 'NCT03377335', 'NCT01895569', 'NCT02605772', 'NCT02501616', 'NCT02129985', 'NCT01717911', 'NCT02501850', 'NCT01565096', 'NCT03196362']",MONDO_0005148,type 2 diabetes mellitus
747,PDE6C,phosphodiesterase 6C,PENTOXIFYLLINE,Small molecule,CHEMBL628,4.0,['NCT01382303'],MONDO_0005148,type 2 diabetes mellitus
748,NDUFB5,NADH:ubiquinone oxidoreductase subunit B5,METFORMIN,Small molecule,CHEMBL1431,4.0,"['NCT01438814', 'NCT01131182', 'NCT02099838', 'NCT00778622', 'NCT01490918', 'NCT00184626', 'NCT00367055', 'NCT00619697', 'NCT01269996', 'NCT00469092', 'NCT02954692', 'NCT00612144', 'NCT01972724', 'NCT00121966', 'NCT01966978', 'NCT00679939', 'NCT01561976', 'NCT02049814', 'NCT03202563', 'NCT00474838', 'NCT02941367', 'NCT00941161', 'NCT03267576', 'NCT00358124', 'NCT00669864', 'NCT01123980', 'NCT01518101', 'NCT00807092', 'NCT00347100', 'NCT01528254', 'NCT00942318', 'NCT01864174', 'NCT00463502', 'NCT00035568', 'NCT00241605', 'NCT01087567', 'NCT00592969', 'NCT01758380', 'NCT00360698', 'NCT01068652', 'NCT03361878', 'NCT00491725', 'NCT01006590', 'NCT01117350', 'NCT00815399', 'NCT01919489', 'NCT00653302', 'NCT00118950', 'NCT00373178', 'NCT01842620', 'NCT01341717', 'NCT01589445', 'NCT01720290', 'NCT00819741', 'NCT00751114', 'NCT02050074', 'NCT02040246', 'NCT01947790', 'NCT00708578', 'NCT01709305', 'NCT00386100', 'NCT02338921', 'NCT02836704', 'NCT02920801', 'NCT00993187', 'NCT01465152', 'NCT00857870', 'NCT02252965', 'NCT00941148', 'NCT04237493', 'NCT02561130', 'NCT01519674', 'NCT02526615', 'NCT00191464', 'NCT01144728', 'NCT02235298', 'NCT02686177', 'NCT01196546', 'NCT01524705', 'NCT01845831', 'NCT00913367', 'NCT00964184', 'NCT01917656', 'NCT00568984', 'NCT01509001', 'NCT02002221', 'NCT00318656', 'NCT01541956', 'NCT01204580', 'NCT03794336', 'NCT01890629', 'NCT01444248', 'NCT00951899', 'NCT00562172', 'NCT00780715', 'NCT02853630', 'NCT03359837', 'NCT03819790', 'NCT00975065', 'NCT01512979', 'NCT00624364', 'NCT04916093', 'NCT04707508', 'NCT01181674', 'NCT02027753', 'NCT01278160', 'NCT00118963', 'NCT03982238', 'NCT02429258', 'NCT05167513']",MONDO_0005148,type 2 diabetes mellitus
749,NDUFA4,NDUFA4 mitochondrial complex associated,METFORMIN HYDROCHLORIDE,Small molecule,CHEMBL1703,4.0,['NCT01510522'],MONDO_0005148,type 2 diabetes mellitus
750,HMGCR,3-hydroxy-3-methylglutaryl-CoA reductase,SIMVASTATIN,Small molecule,CHEMBL1064,4.0,['NCT01185236'],MONDO_0005148,type 2 diabetes mellitus
751,NDUFV3,NADH:ubiquinone oxidoreductase subunit V3,METFORMIN,Small molecule,CHEMBL1431,4.0,['NCT00948324'],MONDO_0005148,type 2 diabetes mellitus
752,PDE1A,phosphodiesterase 1A,PENTOXIFYLLINE,Small molecule,CHEMBL628,4.0,['NCT01382303'],MONDO_0005148,type 2 diabetes mellitus
753,KCNJ11,potassium inwardly rectifying channel subfamily J member 11,REPAGLINIDE,Small molecule,CHEMBL1272,4.0,['NCT00799448'],MONDO_0005148,type 2 diabetes mellitus
754,NDUFA12,NADH:ubiquinone oxidoreductase subunit A12,METFORMIN,Small molecule,CHEMBL1431,4.0,"['NCT00241605', 'NCT00474838', 'NCT01438814', 'NCT01890629', 'NCT04707508', 'NCT02002221', 'NCT02954692', 'NCT00562172', 'NCT00121966', 'NCT04916093', 'NCT00118950', 'NCT00941161', 'NCT00624364', 'NCT02050074', 'NCT01490918', 'NCT00360698', 'NCT00807092', 'NCT00619697', 'NCT01919489', 'NCT00184626', 'NCT01589445', 'NCT02235298', 'NCT03202563', 'NCT01561976', 'NCT01917656', 'NCT01758380', 'NCT01512979', 'NCT00819741', 'NCT00386100', 'NCT02561130', 'NCT02252965', 'NCT00751114', 'NCT01947790', 'NCT04237493', 'NCT00358124', 'NCT00679939', 'NCT00653302', 'NCT01068652', 'NCT00941148', 'NCT00469092', 'NCT00035568', 'NCT00491725', 'NCT01204580', 'NCT00191464', 'NCT00951899', 'NCT00118963', 'NCT01131182', 'NCT01972724', 'NCT00857870', 'NCT00913367', 'NCT01842620', 'NCT00347100', 'NCT00373178', 'NCT01528254', 'NCT00964184', 'NCT03794336', 'NCT05167513', 'NCT01509001', 'NCT01144728', 'NCT00669864', 'NCT01278160', 'NCT03819790', 'NCT01117350', 'NCT01087567', 'NCT00780715', 'NCT00975065', 'NCT03361878', 'NCT01720290', 'NCT01444248', 'NCT00778622', 'NCT03267576', 'NCT01541956', 'NCT00708578', 'NCT03359837', 'NCT01845831', 'NCT00942318', 'NCT00463502', 'NCT02526615', 'NCT02920801', 'NCT01123980', 'NCT00993187', 'NCT02853630', 'NCT01524705', 'NCT00592969', 'NCT01864174', 'NCT01269996', 'NCT01709305', 'NCT01181674', 'NCT00815399', 'NCT01465152', 'NCT02338921', 'NCT02099838', 'NCT02049814', 'NCT02941367', 'NCT01341717', 'NCT00367055', 'NCT02040246', 'NCT01006590', 'NCT00612144', 'NCT01966978', 'NCT03982238', 'NCT02686177', 'NCT02027753', 'NCT00318656', 'NCT02429258', 'NCT00568984', 'NCT01518101', 'NCT02836704', 'NCT01196546', 'NCT01519674']",MONDO_0005148,type 2 diabetes mellitus
755,DPP4,dipeptidyl peptidase 4,SITAGLIPTIN PHOSPHATE,Small molecule,CHEMBL1201174,4.0,['NCT01131182'],MONDO_0005148,type 2 diabetes mellitus
756,NDUFB1,NADH:ubiquinone oxidoreductase subunit B1,METFORMIN,Small molecule,CHEMBL1431,4.0,"['NCT03982381', 'NCT03499704', 'NCT05366868', 'NCT04392557']",MONDO_0005148,type 2 diabetes mellitus
757,SLC5A2,solute carrier family 5 member 2,DAPAGLIFLOZIN,Small molecule,CHEMBL429910,4.0,"['NCT02608905', 'NCT03152084', 'NCT02965443', 'NCT03344341']",MONDO_0005148,type 2 diabetes mellitus
758,NDUFB8,NADH:ubiquinone oxidoreductase subunit B8,METFORMIN,Small molecule,CHEMBL1431,4.0,"['NCT00588172', 'NCT02571608', 'NCT01510522', 'NCT02250794', 'NCT02719132', 'NCT00399204', 'NCT00437970', 'NCT00265746', 'NCT01593137']",MONDO_0005148,type 2 diabetes mellitus
759,NDUFS3,NADH:ubiquinone oxidoreductase core subunit S3,METFORMIN,Small molecule,CHEMBL1431,4.0,"['NCT03018665', 'NCT04298684']",MONDO_0005148,type 2 diabetes mellitus
760,NDUFS4,NADH:ubiquinone oxidoreductase subunit S4,METFORMIN HYDROCHLORIDE,Small molecule,CHEMBL1703,4.0,"['NCT03361878', 'NCT01269996', 'NCT00612144', 'NCT00035568', 'NCT01589445', 'NCT01561976']",MONDO_0005148,type 2 diabetes mellitus
761,DRD2,dopamine receptor D2,BROMOCRIPTINE MESYLATE,Small molecule,CHEMBL1200503,4.0,[],MONDO_0005148,type 2 diabetes mellitus
762,NDUFA9,NADH:ubiquinone oxidoreductase subunit A9,METFORMIN,Small molecule,CHEMBL1431,4.0,[],MONDO_0005148,type 2 diabetes mellitus
763,NDUFS4,NADH:ubiquinone oxidoreductase subunit S4,METFORMIN,Small molecule,CHEMBL1431,4.0,"['NCT03196362', 'NCT01471808', 'NCT02501850', 'NCT02129985', 'NCT01895569', 'NCT01565096', 'NCT02605772', 'NCT03377335', 'NCT02438397', 'NCT02501616', 'NCT01206647', 'NCT01717911']",MONDO_0005148,type 2 diabetes mellitus
764,NDUFS1,NADH:ubiquinone oxidoreductase core subunit S1,METFORMIN,Small molecule,CHEMBL1431,4.0,"['NCT02501616', 'NCT01717911', 'NCT03377335', 'NCT02438397', 'NCT01565096', 'NCT02605772', 'NCT01471808', 'NCT02129985', 'NCT03196362', 'NCT01206647', 'NCT02501850', 'NCT01895569']",MONDO_0005148,type 2 diabetes mellitus
765,DRD2,dopamine receptor D2,BROMOCRIPTINE,Small molecule,CHEMBL493,4.0,[],MONDO_0005148,type 2 diabetes mellitus
766,NDUFV2,NADH:ubiquinone oxidoreductase core subunit V2,METFORMIN,Small molecule,CHEMBL1431,4.0,"['NCT00807092', 'NCT00975065', 'NCT00035568', 'NCT02686177', 'NCT01972724', 'NCT05167513', 'NCT00653302', 'NCT00942318', 'NCT00941161', 'NCT01541956', 'NCT02561130', 'NCT02954692', 'NCT00619697', 'NCT00568984', 'NCT00367055', 'NCT02836704', 'NCT00121966', 'NCT00669864', 'NCT00612144', 'NCT02526615', 'NCT01204580', 'NCT01087567', 'NCT01917656', 'NCT02049814', 'NCT01524705', 'NCT00491725', 'NCT01864174', 'NCT01518101', 'NCT04707508', 'NCT04237493', 'NCT02920801', 'NCT01947790', 'NCT01196546', 'NCT01123980', 'NCT01890629', 'NCT00819741', 'NCT00751114', 'NCT03202563', 'NCT03982238', 'NCT01528254', 'NCT02429258', 'NCT01589445', 'NCT01842620', 'NCT00592969', 'NCT00386100', 'NCT00778622', 'NCT00679939', 'NCT00373178', 'NCT01509001', 'NCT00347100', 'NCT00964184', 'NCT01758380', 'NCT00184626', 'NCT02027753', 'NCT02099838', 'NCT01561976', 'NCT04916093', 'NCT01465152', 'NCT02853630', 'NCT02338921', 'NCT01068652', 'NCT01117350', 'NCT03361878', 'NCT00360698', 'NCT00815399', 'NCT00191464', 'NCT00941148', 'NCT01181674', 'NCT00463502', 'NCT00562172', 'NCT00474838', 'NCT02002221', 'NCT00708578', 'NCT00993187', 'NCT01519674', 'NCT03794336', 'NCT00913367', 'NCT00951899', 'NCT00624364', 'NCT01919489', 'NCT02050074', 'NCT00780715', 'NCT01444248', 'NCT02252965', 'NCT01966978', 'NCT01490918', 'NCT01720290', 'NCT01341717', 'NCT01131182', 'NCT03267576', 'NCT00118963', 'NCT01144728', 'NCT01512979', 'NCT00469092', 'NCT00118950', 'NCT03819790', 'NCT01006590', 'NCT03359837', 'NCT02040246', 'NCT02235298', 'NCT00318656', 'NCT00358124', 'NCT01438814', 'NCT00241605', 'NCT02941367', 'NCT01709305', 'NCT01269996', 'NCT00857870', 'NCT01845831', 'NCT01278160']",MONDO_0005148,type 2 diabetes mellitus
767,KCNJ11,potassium inwardly rectifying channel subfamily J member 11,REPAGLINIDE,Small molecule,CHEMBL1272,4.0,[],MONDO_0005148,type 2 diabetes mellitus
768,NDUFAB1,NADH:ubiquinone oxidoreductase subunit AB1,METFORMIN,Small molecule,CHEMBL1431,4.0,"['NCT03018665', 'NCT04298684']",MONDO_0005148,type 2 diabetes mellitus
769,DPP4,dipeptidyl peptidase 4,TENELIGLIPTIN,Small molecule,CHEMBL2147777,4.0,"['NCT03508323', 'NCT04446026', 'NCT02081599']",MONDO_0005148,type 2 diabetes mellitus
770,NDUFB10,NADH:ubiquinone oxidoreductase subunit B10,METFORMIN,Small molecule,CHEMBL1431,4.0,[],MONDO_0005148,type 2 diabetes mellitus
771,NDUFA1,NADH:ubiquinone oxidoreductase subunit A1,METFORMIN,Small molecule,CHEMBL1431,4.0,['NCT00948324'],MONDO_0005148,type 2 diabetes mellitus
772,NDUFA8,NADH:ubiquinone oxidoreductase subunit A8,METFORMIN HYDROCHLORIDE,Small molecule,CHEMBL1703,4.0,"['NCT00035568', 'NCT01269996', 'NCT01589445', 'NCT03361878', 'NCT01561976', 'NCT00612144']",MONDO_0005148,type 2 diabetes mellitus
773,DPP4,dipeptidyl peptidase 4,SAXAGLIPTIN,Small molecule,CHEMBL385517,4.0,"['NCT02280486', 'NCT02089438', 'NCT02243176', 'NCT02471404', 'NCT02285985', 'NCT01608724', 'NCT01006603', 'NCT02024477', 'NCT01006590', 'NCT01107886', 'NCT04521049', 'NCT04445714', 'NCT02920801', 'NCT02765204']",MONDO_0005148,type 2 diabetes mellitus
774,NDUFB10,NADH:ubiquinone oxidoreductase subunit B10,METFORMIN HYDROCHLORIDE,Small molecule,CHEMBL1703,4.0,[],MONDO_0005148,type 2 diabetes mellitus
775,NDUFAF1,NADH:ubiquinone oxidoreductase complex assembly factor 1,METFORMIN HYDROCHLORIDE,Small molecule,CHEMBL1703,4.0,"['NCT01589445', 'NCT01269996', 'NCT00035568', 'NCT00612144', 'NCT03361878', 'NCT01561976']",MONDO_0005148,type 2 diabetes mellitus
776,NDUFA13,NADH:ubiquinone oxidoreductase subunit A13,METFORMIN,Small molecule,CHEMBL1431,4.0,"['NCT03499704', 'NCT03982381', 'NCT04392557', 'NCT05366868']",MONDO_0005148,type 2 diabetes mellitus
777,NDUFAB1,NADH:ubiquinone oxidoreductase subunit AB1,METFORMIN,Small molecule,CHEMBL1431,4.0,['NCT02911792'],MONDO_0005148,type 2 diabetes mellitus
778,INSR,insulin receptor,INSULIN GLARGINE,Protein,CHEMBL1201497,4.0,"['NCT05579119', 'NCT05553093']",MONDO_0005148,type 2 diabetes mellitus
779,MT-ND1,mitochondrially encoded NADH:ubiquinone oxidoreductase core subunit 1,METFORMIN,Small molecule,CHEMBL1431,4.0,[],MONDO_0005148,type 2 diabetes mellitus
780,GLP1R,glucagon like peptide 1 receptor,LIXISENATIDE,Protein,CHEMBL2108336,4.0,"['NCT02941367', 'NCT02020629', 'NCT01973231', 'NCT02200991', 'NCT02049034', 'NCT03819790', 'NCT05114590']",MONDO_0005148,type 2 diabetes mellitus
781,NOS3,nitric oxide synthase 3,TILARGININE,Small molecule,CHEMBL256147,4.0,['NCT01744236'],MONDO_0005148,type 2 diabetes mellitus
782,GLP1R,glucagon like peptide 1 receptor,LIRAGLUTIDE,Protein,CHEMBL4084119,4.0,"['NCT01919489', 'NCT01664676', 'NCT02008682', 'NCT01966978', 'NCT01455441', 'NCT01744236', 'NCT01117350', 'NCT01499108', 'NCT01917656', 'NCT04657939', 'NCT02765399', 'NCT02832999', 'NCT01931982', 'NCT03449654', 'NCT02292290', 'NCT01518101', 'NCT02730377', 'NCT01654120', 'NCT01208012', 'NCT02686177', 'NCT01973231', 'NCT01785043', 'NCT05360537', 'NCT01907854']",MONDO_0005148,type 2 diabetes mellitus
783,DRD4,dopamine receptor D4,BROMOCRIPTINE MESYLATE,Small molecule,CHEMBL1200503,4.0,['NCT02299050'],MONDO_0005148,type 2 diabetes mellitus
784,NDUFB9,NADH:ubiquinone oxidoreductase subunit B9,METFORMIN,Small molecule,CHEMBL1431,4.0,[],MONDO_0005148,type 2 diabetes mellitus
785,DPP4,dipeptidyl peptidase 4,LINAGLIPTIN,Small molecule,CHEMBL237500,4.0,['NCT04341935'],MONDO_0005148,type 2 diabetes mellitus
786,SLC5A2,solute carrier family 5 member 2,CANAGLIFLOZIN,Small molecule,CHEMBL2048484,4.0,['NCT02142309'],MONDO_0005148,type 2 diabetes mellitus
787,DPP4,dipeptidyl peptidase 4,SITAGLIPTIN,Small molecule,CHEMBL1422,4.0,"['NCT02072096', 'NCT01374568', 'NCT02015910', 'NCT02373865', 'NCT00939939']",MONDO_0005148,type 2 diabetes mellitus
788,SLC5A2,solute carrier family 5 member 2,DAPAGLIFLOZIN,Small molecule,CHEMBL429910,4.0,[],MONDO_0005148,type 2 diabetes mellitus
789,NDUFAF1,NADH:ubiquinone oxidoreductase complex assembly factor 1,METFORMIN,Small molecule,CHEMBL1431,4.0,['NCT02911792'],MONDO_0005148,type 2 diabetes mellitus
790,NDUFS5,NADH:ubiquinone oxidoreductase subunit S5,METFORMIN HYDROCHLORIDE,Small molecule,CHEMBL1703,4.0,[],MONDO_0005148,type 2 diabetes mellitus
791,GLP1R,glucagon like peptide 1 receptor,LIRAGLUTIDE,Protein,CHEMBL4084119,4.0,"['NCT02198209', 'NCT01593137']",MONDO_0005148,type 2 diabetes mellitus
792,NDUFA12,NADH:ubiquinone oxidoreductase subunit A12,METFORMIN,Small molecule,CHEMBL1431,4.0,"['NCT03196362', 'NCT01717911', 'NCT01565096', 'NCT02129985', 'NCT01206647', 'NCT03377335', 'NCT01895569', 'NCT02605772', 'NCT02438397', 'NCT02501850', 'NCT02501616', 'NCT01471808']",MONDO_0005148,type 2 diabetes mellitus
793,KCNJ11,potassium inwardly rectifying channel subfamily J member 11,GLICLAZIDE,Small molecule,CHEMBL427216,4.0,"['NCT02092597', 'NCT00780715', 'NCT02925559', 'NCT03819790', 'NCT02694263', 'NCT01758380', 'NCT00347100', 'NCT00367055', 'NCT01022762', 'NCT01709305', 'NCT00568984', 'NCT01847144', 'NCT01269996', 'NCT00736515']",MONDO_0005148,type 2 diabetes mellitus
794,NDUFS2,NADH:ubiquinone oxidoreductase core subunit S2,METFORMIN,Small molecule,CHEMBL1431,4.0,"['NCT01758380', 'NCT00241605', 'NCT01842620', 'NCT00612144', 'NCT00778622', 'NCT01117350', 'NCT00118950', 'NCT02853630', 'NCT00807092', 'NCT01845831', 'NCT02040246', 'NCT00857870', 'NCT03359837', 'NCT02954692', 'NCT00624364', 'NCT00815399', 'NCT01144728', 'NCT01512979', 'NCT00386100', 'NCT01589445', 'NCT01087567', 'NCT01541956', 'NCT01864174', 'NCT03819790', 'NCT04707508', 'NCT01561976', 'NCT04237493', 'NCT00568984', 'NCT00373178', 'NCT01518101', 'NCT01490918', 'NCT00318656', 'NCT01509001', 'NCT02235298', 'NCT00118963', 'NCT01919489', 'NCT00669864', 'NCT01131182', 'NCT00941148', 'NCT00964184', 'NCT00708578', 'NCT02686177', 'NCT04916093', 'NCT01524705', 'NCT00474838', 'NCT01068652', 'NCT01519674', 'NCT01278160', 'NCT01438814', 'NCT00562172', 'NCT01204580', 'NCT02338921', 'NCT00780715', 'NCT03202563', 'NCT00463502', 'NCT01341717', 'NCT01123980', 'NCT00035568', 'NCT01006590', 'NCT00469092', 'NCT00191464', 'NCT00592969', 'NCT02027753', 'NCT00491725', 'NCT00679939', 'NCT00358124', 'NCT00619697', 'NCT01890629', 'NCT00819741', 'NCT02099838', 'NCT02836704', 'NCT00751114', 'NCT00184626', 'NCT03982238', 'NCT03794336', 'NCT02002221', 'NCT01465152', 'NCT00941161', 'NCT02049814', 'NCT05167513', 'NCT00367055', 'NCT01972724', 'NCT00913367', 'NCT00975065', 'NCT02920801', 'NCT00942318', 'NCT01528254', 'NCT02941367', 'NCT02429258', 'NCT00653302', 'NCT02526615', 'NCT01966978', 'NCT01269996', 'NCT00347100', 'NCT01917656', 'NCT01196546', 'NCT01709305', 'NCT02561130', 'NCT01720290', 'NCT00951899', 'NCT01444248', 'NCT00993187', 'NCT00360698', 'NCT01947790', 'NCT01181674', 'NCT02050074', 'NCT02252965', 'NCT00121966', 'NCT03361878', 'NCT03267576']",MONDO_0005148,type 2 diabetes mellitus
