,approvedSymbol,approvedName,prefName,drugType,drugId,phase,ctIds,id,disease
166,PPAT,phosphoribosyl pyrophosphate amidotransferase,MERCAPTOPURINE,Small molecule,CHEMBL1425,4.0,['NCT02177071'],EFO_0003767,inflammatory bowel disease
167,SCN7A,sodium voltage-gated channel alpha subunit 7,LIDOCAINE,Small molecule,CHEMBL79,4.0,['NCT05238506'],EFO_0003767,inflammatory bowel disease
168,MMP7,matrix metallopeptidase 7,DOXYCYCLINE ANHYDROUS,Small molecule,CHEMBL1433,4.0,['NCT02033408'],EFO_0003767,inflammatory bowel disease
169,PPARG,peroxisome proliferator activated receptor gamma,BALSALAZIDE DISODIUM,Small molecule,CHEMBL1200760,4.0,[],EFO_0003767,inflammatory bowel disease
170,GABRA1,gamma-aminobutyric acid type A receptor subunit alpha1,MIDAZOLAM,Small molecule,CHEMBL655,4.0,['NCT02760615'],EFO_0003767,inflammatory bowel disease
171,FKBP1A,FKBP prolyl isomerase 1A,SIROLIMUS,Small molecule,CHEMBL413,4.0,['NCT02675153'],EFO_0003767,inflammatory bowel disease
172,TNF,tumor necrosis factor,INFLIXIMAB,Antibody,CHEMBL1201581,4.0,['NCT04530877'],EFO_0003767,inflammatory bowel disease
173,TNF,tumor necrosis factor,INFLIXIMAB,Antibody,CHEMBL1201581,4.0,['NCT02566889'],EFO_0003767,inflammatory bowel disease
174,PTGS2,prostaglandin-endoperoxide synthase 2,MESALAMINE,Small molecule,CHEMBL704,4.0,['NCT03110198'],EFO_0003767,inflammatory bowel disease
175,GABRG2,gamma-aminobutyric acid type A receptor subunit gamma2,PROPOFOL,Small molecule,CHEMBL526,4.0,['NCT01934088'],EFO_0003767,inflammatory bowel disease
176,PTGS2,prostaglandin-endoperoxide synthase 2,OLSALAZINE SODIUM,Small molecule,CHEMBL1201013,4.0,[],EFO_0003767,inflammatory bowel disease
177,NR3C1,nuclear receptor subfamily 3 group C member 1,DEXAMETHASONE SODIUM PHOSPHATE,Small molecule,CHEMBL2021430,4.0,[],EFO_0003767,inflammatory bowel disease
178,MMP1,matrix metallopeptidase 1,DOXYCYCLINE,Small molecule,CHEMBL1200699,4.0,['NCT02345733'],EFO_0003767,inflammatory bowel disease
179,PTGS1,prostaglandin-endoperoxide synthase 1,MESALAMINE,Small molecule,CHEMBL704,4.0,"['NCT00167882', 'NCT01124149', 'NCT00446849', 'NCT00652145', 'NCT01201122', 'NCT01536535']",EFO_0003767,inflammatory bowel disease
180,ALOX5,arachidonate 5-lipoxygenase,MESALAMINE,Small molecule,CHEMBL704,4.0,['NCT00167882'],EFO_0003767,inflammatory bowel disease
181,NR3C1,nuclear receptor subfamily 3 group C member 1,BUDESONIDE,Small molecule,CHEMBL1370,4.0,['NCT04314375'],EFO_0003767,inflammatory bowel disease
182,ACHE,acetylcholinesterase (Yt blood group),NEOSTIGMINE,Small molecule,CHEMBL278020,4.0,['NCT05256901'],EFO_0003767,inflammatory bowel disease
183,ATP4A,ATPase H+/K+ transporting subunit alpha,OMEPRAZOLE,Small molecule,CHEMBL1503,4.0,['NCT02760615'],EFO_0003767,inflammatory bowel disease
184,ITGB7,integrin subunit beta 7,VEDOLIZUMAB,Antibody,CHEMBL1743087,4.0,"['NCT03679546', 'NCT05481619', 'NCT04006080']",EFO_0003767,inflammatory bowel disease
185,PPAT,phosphoribosyl pyrophosphate amidotransferase,AZATHIOPRINE,Small molecule,CHEMBL1542,4.0,['NCT01752790'],EFO_0003767,inflammatory bowel disease
186,TNF,tumor necrosis factor,INFLIXIMAB,Antibody,CHEMBL1201581,4.0,[],EFO_0003767,inflammatory bowel disease
187,JAK1,Janus kinase 1,UPADACITINIB,Small molecule,CHEMBL3622821,4.0,['NCT05867329'],EFO_0003767,inflammatory bowel disease
188,NR3C1,nuclear receptor subfamily 3 group C member 1,PREDNISOLONE,Small molecule,CHEMBL131,4.0,['NCT02517684'],EFO_0003767,inflammatory bowel disease
189,TNF,tumor necrosis factor,GOLIMUMAB,Antibody,CHEMBL1201833,4.0,[],EFO_0003767,inflammatory bowel disease
190,ADORA1,adenosine A1 receptor,CAFFEINE,Small molecule,CHEMBL113,4.0,['NCT02760615'],EFO_0003767,inflammatory bowel disease
191,PTGS1,prostaglandin-endoperoxide synthase 1,MESALAMINE,Small molecule,CHEMBL704,4.0,['NCT04133194'],EFO_0003767,inflammatory bowel disease
192,GABRA3,gamma-aminobutyric acid type A receptor subunit alpha3,MIDAZOLAM,Small molecule,CHEMBL655,4.0,['NCT01934088'],EFO_0003767,inflammatory bowel disease
193,ITGB7,integrin subunit beta 7,VEDOLIZUMAB,Antibody,CHEMBL1743087,4.0,"['NCT02764762', 'NCT02743806', 'NCT02559713', 'NCT02630966', 'NCT02646683']",EFO_0003767,inflammatory bowel disease
194,ITGA4,integrin subunit alpha 4,VEDOLIZUMAB,Antibody,CHEMBL1743087,4.0,"['NCT03029143', 'NCT02743806', 'NCT02646657', 'NCT02559713']",EFO_0003767,inflammatory bowel disease
195,NR3C1,nuclear receptor subfamily 3 group C member 1,DEXAMETHASONE PHOSPHORIC ACID,Small molecule,CHEMBL1201302,4.0,[],EFO_0003767,inflammatory bowel disease
196,ALOX5,arachidonate 5-lipoxygenase,MESALAMINE,Small molecule,CHEMBL704,4.0,[],EFO_0003767,inflammatory bowel disease
197,DHFR,dihydrofolate reductase,METHOTREXATE,Small molecule,CHEMBL34259,4.0,['NCT01802593'],EFO_0003767,inflammatory bowel disease
198,GABRA3,gamma-aminobutyric acid type A receptor subunit alpha3,MIDAZOLAM,Small molecule,CHEMBL655,4.0,['NCT02760615'],EFO_0003767,inflammatory bowel disease
199,PGA5,pepsinogen A5,SUCRALFATE,Unknown,CHEMBL2367706,4.0,['NCT01613534'],EFO_0003767,inflammatory bowel disease
200,PTGS2,prostaglandin-endoperoxide synthase 2,IBUPROFEN,Small molecule,CHEMBL521,4.0,['NCT00640809'],EFO_0003767,inflammatory bowel disease
201,ITGB7,integrin subunit beta 7,VEDOLIZUMAB,Antibody,CHEMBL1743087,4.0,"['NCT02760615', 'NCT02820493']",EFO_0003767,inflammatory bowel disease
202,PDE4B,phosphodiesterase 4B,ROFLUMILAST,Small molecule,CHEMBL193240,4.0,['NCT05684484'],EFO_0003767,inflammatory bowel disease
203,NR3C1,nuclear receptor subfamily 3 group C member 1,PREDNISOLONE,Small molecule,CHEMBL131,4.0,[],EFO_0003767,inflammatory bowel disease
204,TNF,tumor necrosis factor,INFLIXIMAB,Antibody,CHEMBL1201581,4.0,"['NCT02452151', 'NCT03151525']",EFO_0003767,inflammatory bowel disease
205,ADORA3,adenosine A3 receptor,CAFFEINE,Small molecule,CHEMBL113,4.0,['NCT02760615'],EFO_0003767,inflammatory bowel disease
206,GABRA2,gamma-aminobutyric acid type A receptor subunit alpha2,MIDAZOLAM,Small molecule,CHEMBL655,4.0,['NCT01934088'],EFO_0003767,inflammatory bowel disease
207,ALOX5,arachidonate 5-lipoxygenase,MESALAMINE,Small molecule,CHEMBL704,4.0,['NCT03110198'],EFO_0003767,inflammatory bowel disease
208,ITGB7,integrin subunit beta 7,VEDOLIZUMAB,Antibody,CHEMBL1743087,4.0,"['NCT02559713', 'NCT02646657', 'NCT02743806', 'NCT03029143']",EFO_0003767,inflammatory bowel disease
209,MMP8,matrix metallopeptidase 8,DOXYCYCLINE,Small molecule,CHEMBL1200699,4.0,['NCT02033408'],EFO_0003767,inflammatory bowel disease
210,NR3C1,nuclear receptor subfamily 3 group C member 1,DEXAMETHASONE,Small molecule,CHEMBL384467,4.0,[],EFO_0003767,inflammatory bowel disease
211,NR3C1,nuclear receptor subfamily 3 group C member 1,PREDNISONE,Small molecule,CHEMBL635,4.0,[],EFO_0003767,inflammatory bowel disease
212,GABRG1,gamma-aminobutyric acid type A receptor subunit gamma1,MIDAZOLAM,Small molecule,CHEMBL655,4.0,['NCT02760615'],EFO_0003767,inflammatory bowel disease
213,TNF,tumor necrosis factor,INFLIXIMAB,Antibody,CHEMBL1201581,4.0,['NCT01960426'],EFO_0003767,inflammatory bowel disease
214,TNF,tumor necrosis factor,INFLIXIMAB,Antibody,CHEMBL1201581,4.0,['NCT02517684'],EFO_0003767,inflammatory bowel disease
215,PTGS1,prostaglandin-endoperoxide synthase 1,MESALAMINE,Small molecule,CHEMBL704,4.0,['NCT03261206'],EFO_0003767,inflammatory bowel disease
216,TNF,tumor necrosis factor,INFLIXIMAB,Antibody,CHEMBL1201581,4.0,['NCT05205603'],EFO_0003767,inflammatory bowel disease
217,VDR,vitamin D receptor,ERGOCALCIFEROL,Small molecule,CHEMBL1536,4.0,"['NCT01792388', 'NCT02010762']",EFO_0003767,inflammatory bowel disease
218,MMP1,matrix metallopeptidase 1,DOXYCYCLINE,Small molecule,CHEMBL1200699,4.0,['NCT02033408'],EFO_0003767,inflammatory bowel disease
219,SCN8A,sodium voltage-gated channel alpha subunit 8,LIDOCAINE,Small molecule,CHEMBL79,4.0,['NCT05238506'],EFO_0003767,inflammatory bowel disease
220,PPARG,peroxisome proliferator activated receptor gamma,OLSALAZINE,Small molecule,CHEMBL425,4.0,[],EFO_0003767,inflammatory bowel disease
221,ALOX5,arachidonate 5-lipoxygenase,MESALAMINE,Small molecule,CHEMBL704,4.0,['NCT01696942'],EFO_0003767,inflammatory bowel disease
222,ITGA4,integrin subunit alpha 4,VEDOLIZUMAB,Antibody,CHEMBL1743087,4.0,"['NCT02646683', 'NCT02764762', 'NCT02630966', 'NCT02559713', 'NCT02743806']",EFO_0003767,inflammatory bowel disease
223,TNF,tumor necrosis factor,INFLIXIMAB,Antibody,CHEMBL1201581,4.0,"['NCT02453776', 'NCT05340764']",EFO_0003767,inflammatory bowel disease
224,ITGB7,integrin subunit beta 7,VEDOLIZUMAB,Antibody,CHEMBL1743087,4.0,[],EFO_0003767,inflammatory bowel disease
225,PPIA,peptidylprolyl isomerase A,CYCLOSPORINE,Protein,CHEMBL160,4.0,['NCT05867329'],EFO_0003767,inflammatory bowel disease
226,TNF,tumor necrosis factor,INFLIXIMAB,Antibody,CHEMBL1201581,4.0,"['NCT02770040', 'NCT01346826', 'NCT02425852', 'NCT02994836', 'NCT00542152', 'NCT01408810']",EFO_0003767,inflammatory bowel disease
227,VDR,vitamin D receptor,CHOLECALCIFEROL,Small molecule,CHEMBL1042,4.0,['NCT01369667'],EFO_0003767,inflammatory bowel disease
228,PPAT,phosphoribosyl pyrophosphate amidotransferase,AZATHIOPRINE,Small molecule,CHEMBL1542,4.0,['NCT02281799'],EFO_0003767,inflammatory bowel disease
229,TNF,tumor necrosis factor,ADALIMUMAB,Antibody,CHEMBL1201580,4.0,['NCT01960426'],EFO_0003767,inflammatory bowel disease
230,PTGS1,prostaglandin-endoperoxide synthase 1,OLSALAZINE,Small molecule,CHEMBL425,4.0,[],EFO_0003767,inflammatory bowel disease
231,PPIA,peptidylprolyl isomerase A,CYCLOSPORINE,Protein,CHEMBL160,4.0,['NCT00542152'],EFO_0003767,inflammatory bowel disease
232,GABRP,gamma-aminobutyric acid type A receptor subunit pi,PROPOFOL,Small molecule,CHEMBL526,4.0,['NCT01934088'],EFO_0003767,inflammatory bowel disease
233,GABRA5,gamma-aminobutyric acid type A receptor subunit alpha5,MIDAZOLAM,Small molecule,CHEMBL655,4.0,['NCT02760615'],EFO_0003767,inflammatory bowel disease
234,ITGB7,integrin subunit beta 7,VEDOLIZUMAB,Antibody,CHEMBL1743087,4.0,['NCT05205603'],EFO_0003767,inflammatory bowel disease
235,VDR,vitamin D receptor,CHOLECALCIFEROL,Small molecule,CHEMBL1042,4.0,['NCT00672763'],EFO_0003767,inflammatory bowel disease
236,ADORA3,adenosine A3 receptor,CAFFEINE,Small molecule,CHEMBL113,4.0,['NCT02760615'],EFO_0003767,inflammatory bowel disease
237,PPAT,phosphoribosyl pyrophosphate amidotransferase,AZATHIOPRINE,Small molecule,CHEMBL1542,4.0,['NCT05813860'],EFO_0003767,inflammatory bowel disease
238,TNF,tumor necrosis factor,GOLIMUMAB,Antibody,CHEMBL1201833,4.0,['NCT02412085'],EFO_0003767,inflammatory bowel disease
239,TYK2,tyrosine kinase 2,TOFACITINIB,Small molecule,CHEMBL221959,4.0,['NCT03281304'],EFO_0003767,inflammatory bowel disease
240,ADORA1,adenosine A1 receptor,CAFFEINE,Small molecule,CHEMBL113,4.0,['NCT02760615'],EFO_0003767,inflammatory bowel disease
241,GABRG1,gamma-aminobutyric acid type A receptor subunit gamma1,MIDAZOLAM,Small molecule,CHEMBL655,4.0,['NCT01934088'],EFO_0003767,inflammatory bowel disease
242,PTGS1,prostaglandin-endoperoxide synthase 1,MESALAMINE,Small molecule,CHEMBL704,4.0,['NCT03110198'],EFO_0003767,inflammatory bowel disease
243,NR3C1,nuclear receptor subfamily 3 group C member 1,HYDROCORTISONE,Small molecule,CHEMBL389621,4.0,[],EFO_0003767,inflammatory bowel disease
244,GABRG3,gamma-aminobutyric acid type A receptor subunit gamma3,MIDAZOLAM,Small molecule,CHEMBL655,4.0,['NCT02760615'],EFO_0003767,inflammatory bowel disease
245,MMP1,matrix metallopeptidase 1,DOXYCYCLINE,Small molecule,CHEMBL1200699,4.0,['NCT02033408'],EFO_0003767,inflammatory bowel disease
246,NR3C1,nuclear receptor subfamily 3 group C member 1,BETAMETHASONE ACETATE,Small molecule,CHEMBL1200538,4.0,[],EFO_0003767,inflammatory bowel disease
247,MMP8,matrix metallopeptidase 8,DOXYCYCLINE,Small molecule,CHEMBL1200699,4.0,['NCT02345733'],EFO_0003767,inflammatory bowel disease
248,PDE4A,phosphodiesterase 4A,ROFLUMILAST,Small molecule,CHEMBL193240,4.0,['NCT05684484'],EFO_0003767,inflammatory bowel disease
249,NR3C1,nuclear receptor subfamily 3 group C member 1,PREDNISONE,Small molecule,CHEMBL635,4.0,['NCT05867329'],EFO_0003767,inflammatory bowel disease
250,MMP8,matrix metallopeptidase 8,DOXYCYCLINE ANHYDROUS,Small molecule,CHEMBL1433,4.0,['NCT02033408'],EFO_0003767,inflammatory bowel disease
251,JAK1,Janus kinase 1,TOFACITINIB,Small molecule,CHEMBL221959,4.0,['NCT03281304'],EFO_0003767,inflammatory bowel disease
252,CHRM1,cholinergic receptor muscarinic 1,GLYCOPYRROLATE,Small molecule,CHEMBL1201027,4.0,['NCT05256901'],EFO_0003767,inflammatory bowel disease
253,GABRA6,gamma-aminobutyric acid type A receptor subunit alpha6,PROPOFOL,Small molecule,CHEMBL526,4.0,['NCT01934088'],EFO_0003767,inflammatory bowel disease
254,PTGS2,prostaglandin-endoperoxide synthase 2,MESALAMINE,Small molecule,CHEMBL704,4.0,['NCT04133194'],EFO_0003767,inflammatory bowel disease
255,IL12B,interleukin 12B,USTEKINUMAB,Antibody,CHEMBL1201835,4.0,[],EFO_0003767,inflammatory bowel disease
256,TNF,tumor necrosis factor,ADALIMUMAB,Antibody,CHEMBL1201580,4.0,['NCT02994836'],EFO_0003767,inflammatory bowel disease
257,PPAT,phosphoribosyl pyrophosphate amidotransferase,AZATHIOPRINE,Small molecule,CHEMBL1542,4.0,"['NCT01880307', 'NCT01802593']",EFO_0003767,inflammatory bowel disease
258,PTGS1,prostaglandin-endoperoxide synthase 1,BALSALAZIDE DISODIUM,Small molecule,CHEMBL1200760,4.0,[],EFO_0003767,inflammatory bowel disease
259,PTGS2,prostaglandin-endoperoxide synthase 2,MESALAMINE,Small molecule,CHEMBL704,4.0,['NCT03261206'],EFO_0003767,inflammatory bowel disease
260,GABRA1,gamma-aminobutyric acid type A receptor subunit alpha1,MIDAZOLAM,Small molecule,CHEMBL655,4.0,['NCT02760615'],EFO_0003767,inflammatory bowel disease
261,PTGS1,prostaglandin-endoperoxide synthase 1,MESALAMINE,Small molecule,CHEMBL704,4.0,[],EFO_0003767,inflammatory bowel disease
262,ITGA4,integrin subunit alpha 4,VEDOLIZUMAB,Antibody,CHEMBL1743087,4.0,[],EFO_0003767,inflammatory bowel disease
263,ITGA4,integrin subunit alpha 4,VEDOLIZUMAB,Antibody,CHEMBL1743087,4.0,"['NCT02820493', 'NCT02760615']",EFO_0003767,inflammatory bowel disease
264,MMP13,matrix metallopeptidase 13,DOXYCYCLINE ANHYDROUS,Small molecule,CHEMBL1433,4.0,['NCT02345733'],EFO_0003767,inflammatory bowel disease
265,PTGS2,prostaglandin-endoperoxide synthase 2,CELECOXIB,Small molecule,CHEMBL118,4.0,['NCT00177866'],EFO_0003767,inflammatory bowel disease
266,GABRA1,gamma-aminobutyric acid type A receptor subunit alpha1,MIDAZOLAM,Small molecule,CHEMBL655,4.0,['NCT01934088'],EFO_0003767,inflammatory bowel disease
267,NR3C1,nuclear receptor subfamily 3 group C member 1,PREDNISOLONE,Small molecule,CHEMBL131,4.0,"['NCT00265772', 'NCT00609752']",EFO_0003767,inflammatory bowel disease
268,GABRA2,gamma-aminobutyric acid type A receptor subunit alpha2,PROPOFOL,Small molecule,CHEMBL526,4.0,['NCT01934088'],EFO_0003767,inflammatory bowel disease
269,GABRA5,gamma-aminobutyric acid type A receptor subunit alpha5,MIDAZOLAM,Small molecule,CHEMBL655,4.0,['NCT02760615'],EFO_0003767,inflammatory bowel disease
270,MMP7,matrix metallopeptidase 7,DOXYCYCLINE ANHYDROUS,Small molecule,CHEMBL1433,4.0,['NCT02033408'],EFO_0003767,inflammatory bowel disease
271,PTGS1,prostaglandin-endoperoxide synthase 1,OLSALAZINE SODIUM,Small molecule,CHEMBL1201013,4.0,[],EFO_0003767,inflammatory bowel disease
272,NR3C1,nuclear receptor subfamily 3 group C member 1,PREDNISOLONE,Small molecule,CHEMBL131,4.0,[],EFO_0003767,inflammatory bowel disease
273,NR3C1,nuclear receptor subfamily 3 group C member 1,DEXAMETHASONE,Small molecule,CHEMBL384467,4.0,[],EFO_0003767,inflammatory bowel disease
274,ADORA2A,adenosine A2a receptor,CAFFEINE,Small molecule,CHEMBL113,4.0,['NCT02760615'],EFO_0003767,inflammatory bowel disease
275,PPAT,phosphoribosyl pyrophosphate amidotransferase,AZATHIOPRINE,Small molecule,CHEMBL1542,4.0,['NCT03151525'],EFO_0003767,inflammatory bowel disease
276,GABRB1,gamma-aminobutyric acid type A receptor subunit beta1,PROPOFOL,Small molecule,CHEMBL526,4.0,['NCT01934088'],EFO_0003767,inflammatory bowel disease
277,SCN4A,sodium voltage-gated channel alpha subunit 4,BUPIVACAINE,Small molecule,CHEMBL1098,4.0,['NCT03481517'],EFO_0003767,inflammatory bowel disease
278,SCN11A,sodium voltage-gated channel alpha subunit 11,LIDOCAINE,Small molecule,CHEMBL79,4.0,['NCT05238506'],EFO_0003767,inflammatory bowel disease
279,TNF,tumor necrosis factor,INFLIXIMAB,Antibody,CHEMBL1201581,4.0,['NCT02452151'],EFO_0003767,inflammatory bowel disease
280,GABRE,gamma-aminobutyric acid type A receptor subunit epsilon,PROPOFOL,Small molecule,CHEMBL526,4.0,['NCT01934088'],EFO_0003767,inflammatory bowel disease
281,CHRM3,cholinergic receptor muscarinic 3,GLYCOPYRRONIUM,Small molecule,CHEMBL1201335,4.0,['NCT05256901'],EFO_0003767,inflammatory bowel disease
282,TNF,tumor necrosis factor,ADALIMUMAB,Antibody,CHEMBL1201580,4.0,['NCT03306446'],EFO_0003767,inflammatory bowel disease
283,MMP8,matrix metallopeptidase 8,DOXYCYCLINE ANHYDROUS,Small molecule,CHEMBL1433,4.0,['NCT02345733'],EFO_0003767,inflammatory bowel disease
284,PPAT,phosphoribosyl pyrophosphate amidotransferase,AZATHIOPRINE,Small molecule,CHEMBL1542,4.0,['NCT02579733'],EFO_0003767,inflammatory bowel disease
285,ITGA4,integrin subunit alpha 4,VEDOLIZUMAB,Antibody,CHEMBL1743087,4.0,[],EFO_0003767,inflammatory bowel disease
286,PPARG,peroxisome proliferator activated receptor gamma,MESALAMINE,Small molecule,CHEMBL704,4.0,['NCT05205603'],EFO_0003767,inflammatory bowel disease
287,PPAT,phosphoribosyl pyrophosphate amidotransferase,AZATHIOPRINE,Small molecule,CHEMBL1542,4.0,"['NCT02852694', 'NCT02675153']",EFO_0003767,inflammatory bowel disease
288,DHFR,dihydrofolate reductase,METHOTREXATE,Small molecule,CHEMBL34259,4.0,['NCT02852694'],EFO_0003767,inflammatory bowel disease
289,MMP1,matrix metallopeptidase 1,DOXYCYCLINE ANHYDROUS,Small molecule,CHEMBL1433,4.0,['NCT02033408'],EFO_0003767,inflammatory bowel disease
290,JAK3,Janus kinase 3,UPADACITINIB,Small molecule,CHEMBL3622821,4.0,['NCT05867329'],EFO_0003767,inflammatory bowel disease
291,NR3C1,nuclear receptor subfamily 3 group C member 1,BUDESONIDE,Small molecule,CHEMBL1370,4.0,[],EFO_0003767,inflammatory bowel disease
292,PPARG,peroxisome proliferator activated receptor gamma,MESALAMINE,Small molecule,CHEMBL704,4.0,['NCT01696942'],EFO_0003767,inflammatory bowel disease
293,TNF,tumor necrosis factor,GOLIMUMAB,Antibody,CHEMBL1201833,4.0,['NCT02687724'],EFO_0003767,inflammatory bowel disease
294,ALOX5,arachidonate 5-lipoxygenase,MESALAMINE,Small molecule,CHEMBL704,4.0,"['NCT00652145', 'NCT00446849', 'NCT01124149', 'NCT01201122', 'NCT00167882', 'NCT01536535']",EFO_0003767,inflammatory bowel disease
295,GABRB2,gamma-aminobutyric acid type A receptor subunit beta2,PROPOFOL,Small molecule,CHEMBL526,4.0,['NCT01934088'],EFO_0003767,inflammatory bowel disease
296,GABRD,gamma-aminobutyric acid type A receptor subunit delta,PROPOFOL,Small molecule,CHEMBL526,4.0,['NCT01934088'],EFO_0003767,inflammatory bowel disease
