,approvedSymbol,approvedName,prefName,drugType,drugId,phase,ctIds,id,disease
128,NDUFA11,NADH:ubiquinone oxidoreductase subunit A11,METFORMIN,Small molecule,CHEMBL1431,4.0,"['NCT00145379', 'NCT02407899', 'NCT02765347', 'NCT01813929', 'NCT01718093', 'NCT00118937', 'NCT03928340']",MONDO_0005147,type 1 diabetes mellitus
129,NDUFA6,NADH:ubiquinone oxidoreductase subunit A6,METFORMIN,Small molecule,CHEMBL1431,4.0,"['NCT01718093', 'NCT00118937', 'NCT01813929', 'NCT02407899', 'NCT03928340', 'NCT00145379', 'NCT02765347']",MONDO_0005147,type 1 diabetes mellitus
130,INSR,insulin receptor,INSULIN ASPART,Protein,CHEMBL1201496,4.0,"['NCT00593255', 'NCT00571935', 'NCT01678235', 'NCT01467141', 'NCT04409587', 'NCT01269034', 'NCT03987191', 'NCT02276859', 'NCT00913497', 'NCT03554486', 'NCT00117780', 'NCT00365170', 'NCT00461331', 'NCT00497536', 'NCT00542620', 'NCT00607087', 'NCT00597233', 'NCT03328845', 'NCT01526733', 'NCT01848990']",MONDO_0005147,type 1 diabetes mellitus
131,NDUFAF3,NADH:ubiquinone oxidoreductase complex assembly factor 3,METFORMIN,Small molecule,CHEMBL1431,4.0,"['NCT01813929', 'NCT00118937', 'NCT02407899', 'NCT02765347', 'NCT01718093', 'NCT03928340', 'NCT00145379']",MONDO_0005147,type 1 diabetes mellitus
132,PPARG,peroxisome proliferator activated receptor gamma,ROSIGLITAZONE,Small molecule,CHEMBL121,4.0,['NCT00372086'],MONDO_0005147,type 1 diabetes mellitus
133,GLP1R,glucagon like peptide 1 receptor,LIRAGLUTIDE,Protein,CHEMBL4084119,4.0,['NCT03011008'],MONDO_0005147,type 1 diabetes mellitus
134,NDUFA8,NADH:ubiquinone oxidoreductase subunit A8,METFORMIN,Small molecule,CHEMBL1431,4.0,"['NCT03513874', 'NCT03570632']",MONDO_0005147,type 1 diabetes mellitus
135,MT-ND3,mitochondrially encoded NADH:ubiquinone oxidoreductase core subunit 3,METFORMIN,Small molecule,CHEMBL1431,4.0,"['NCT03639545', 'NCT03590262']",MONDO_0005147,type 1 diabetes mellitus
136,INSR,insulin receptor,INSULIN GLARGINE,Protein,CHEMBL1201497,4.0,"['NCT03406000', 'NCT00313742', 'NCT00964574', 'NCT05709938', 'NCT01202474', 'NCT00390728', 'NCT03328845', 'NCT02688933', 'NCT00539448', 'NCT00313937', 'NCT00206401', 'NCT01269034', 'NCT04075513', 'NCT00360984', 'NCT00340613', 'NCT01204593', 'NCT03668808']",MONDO_0005147,type 1 diabetes mellitus
137,INSR,insulin receptor,INSULIN LISPRO,Protein,CHEMBL1201538,4.0,"['NCT00505882', 'NCT01971047']",MONDO_0005147,type 1 diabetes mellitus
138,NDUFS7,NADH:ubiquinone oxidoreductase core subunit S7,METFORMIN,Small molecule,CHEMBL1431,4.0,"['NCT03513874', 'NCT03570632']",MONDO_0005147,type 1 diabetes mellitus
139,NDUFV3,NADH:ubiquinone oxidoreductase subunit V3,METFORMIN,Small molecule,CHEMBL1431,4.0,"['NCT03570632', 'NCT03513874']",MONDO_0005147,type 1 diabetes mellitus
140,INSR,insulin receptor,INSULIN GLULISINE,Protein,CHEMBL1201613,4.0,['NCT02685449'],MONDO_0005147,type 1 diabetes mellitus
141,DPP4,dipeptidyl peptidase 4,SAXAGLIPTIN,Small molecule,CHEMBL385517,4.0,['NCT02307695'],MONDO_0005147,type 1 diabetes mellitus
142,NDUFS6,NADH:ubiquinone oxidoreductase subunit S6,METFORMIN,Small molecule,CHEMBL1431,4.0,"['NCT03570632', 'NCT03513874']",MONDO_0005147,type 1 diabetes mellitus
143,NDUFB2,NADH:ubiquinone oxidoreductase subunit B2,METFORMIN,Small molecule,CHEMBL1431,4.0,"['NCT03590262', 'NCT03639545']",MONDO_0005147,type 1 diabetes mellitus
144,NDUFA1,NADH:ubiquinone oxidoreductase subunit A1,METFORMIN,Small molecule,CHEMBL1431,4.0,"['NCT03513874', 'NCT03570632']",MONDO_0005147,type 1 diabetes mellitus
145,NDUFA1,NADH:ubiquinone oxidoreductase subunit A1,METFORMIN,Small molecule,CHEMBL1431,4.0,"['NCT03590262', 'NCT03639545']",MONDO_0005147,type 1 diabetes mellitus
146,NDUFS2,NADH:ubiquinone oxidoreductase core subunit S2,METFORMIN,Small molecule,CHEMBL1431,4.0,"['NCT00145379', 'NCT03928340', 'NCT01813929', 'NCT02407899', 'NCT00118937', 'NCT02765347', 'NCT01718093']",MONDO_0005147,type 1 diabetes mellitus
147,NDUFB1,NADH:ubiquinone oxidoreductase subunit B1,METFORMIN,Small molecule,CHEMBL1431,4.0,"['NCT03570632', 'NCT03513874']",MONDO_0005147,type 1 diabetes mellitus
148,MT-ND5,mitochondrially encoded NADH:ubiquinone oxidoreductase core subunit 5,METFORMIN,Small molecule,CHEMBL1431,4.0,"['NCT03590262', 'NCT03639545']",MONDO_0005147,type 1 diabetes mellitus
149,NDUFA2,NADH:ubiquinone oxidoreductase subunit A2,METFORMIN,Small molecule,CHEMBL1431,4.0,"['NCT03570632', 'NCT03513874']",MONDO_0005147,type 1 diabetes mellitus
150,NDUFV3,NADH:ubiquinone oxidoreductase subunit V3,METFORMIN,Small molecule,CHEMBL1431,4.0,"['NCT02407899', 'NCT00118937', 'NCT01718093', 'NCT03928340', 'NCT02765347', 'NCT00145379', 'NCT01813929']",MONDO_0005147,type 1 diabetes mellitus
151,MT-ND4,mitochondrially encoded NADH:ubiquinone oxidoreductase core subunit 4,METFORMIN,Small molecule,CHEMBL1431,4.0,"['NCT02765347', 'NCT01813929', 'NCT00118937', 'NCT03928340', 'NCT02407899', 'NCT01718093', 'NCT00145379']",MONDO_0005147,type 1 diabetes mellitus
152,NDUFC2,NADH:ubiquinone oxidoreductase subunit C2,METFORMIN,Small molecule,CHEMBL1431,4.0,"['NCT03513874', 'NCT03570632']",MONDO_0005147,type 1 diabetes mellitus
153,NDUFA3,NADH:ubiquinone oxidoreductase subunit A3,METFORMIN,Small molecule,CHEMBL1431,4.0,"['NCT02765347', 'NCT00145379', 'NCT01813929', 'NCT01718093', 'NCT02407899', 'NCT03928340', 'NCT00118937']",MONDO_0005147,type 1 diabetes mellitus
154,INSR,insulin receptor,INSULIN GLARGINE,Protein,CHEMBL1201497,4.0,[],MONDO_0005147,type 1 diabetes mellitus
155,INSR,insulin receptor,INSULIN LISPRO,Protein,CHEMBL1201538,4.0,"['NCT00607087', 'NCT04783376', 'NCT02276859', 'NCT00985712', 'NCT01848990', 'NCT00461331', 'NCT03328845', 'NCT01526733', 'NCT00420095']",MONDO_0005147,type 1 diabetes mellitus
156,NDUFB6,NADH:ubiquinone oxidoreductase subunit B6,METFORMIN,Small molecule,CHEMBL1431,4.0,"['NCT01813929', 'NCT01718093', 'NCT00118937', 'NCT03928340', 'NCT02765347', 'NCT02407899', 'NCT00145379']",MONDO_0005147,type 1 diabetes mellitus
157,NDUFV2,NADH:ubiquinone oxidoreductase core subunit V2,METFORMIN,Small molecule,CHEMBL1431,4.0,"['NCT03590262', 'NCT03639545']",MONDO_0005147,type 1 diabetes mellitus
158,MT-ND3,mitochondrially encoded NADH:ubiquinone oxidoreductase core subunit 3,METFORMIN,Small molecule,CHEMBL1431,4.0,"['NCT03513874', 'NCT03570632']",MONDO_0005147,type 1 diabetes mellitus
159,NDUFA13,NADH:ubiquinone oxidoreductase subunit A13,METFORMIN,Small molecule,CHEMBL1431,4.0,"['NCT03590262', 'NCT03639545']",MONDO_0005147,type 1 diabetes mellitus
160,NDUFAF2,NADH:ubiquinone oxidoreductase complex assembly factor 2,METFORMIN,Small molecule,CHEMBL1431,4.0,"['NCT03639545', 'NCT03590262']",MONDO_0005147,type 1 diabetes mellitus
161,INSR,insulin receptor,INSULIN SUSP ISOPHANE BEEF,Protein,CHEMBL1201545,4.0,['NCT00509925'],MONDO_0005147,type 1 diabetes mellitus
162,ABCC8,ATP binding cassette subfamily C member 8,GLYBURIDE,Small molecule,CHEMBL472,4.0,['NCT00472875'],MONDO_0005147,type 1 diabetes mellitus
163,INSR,insulin receptor,INSULIN ASPART,Protein,CHEMBL1201496,4.0,['NCT02685449'],MONDO_0005147,type 1 diabetes mellitus
164,INSR,insulin receptor,INSULIN DETEMIR,Protein,CHEMBL2104391,4.0,"['NCT00313742', 'NCT00564395', 'NCT00117780', 'NCT00542620', 'NCT00542399', 'NCT00346996']",MONDO_0005147,type 1 diabetes mellitus
165,INSR,insulin receptor,"INSULIN, ISOPHANE",Protein,CHEMBL2108964,4.0,"['NCT00346996', 'NCT01467141']",MONDO_0005147,type 1 diabetes mellitus
166,NDUFB7,NADH:ubiquinone oxidoreductase subunit B7,METFORMIN,Small molecule,CHEMBL1431,4.0,"['NCT02765347', 'NCT02407899', 'NCT00118937', 'NCT00145379', 'NCT01718093', 'NCT01813929', 'NCT03928340']",MONDO_0005147,type 1 diabetes mellitus
167,NDUFA11,NADH:ubiquinone oxidoreductase subunit A11,METFORMIN,Small molecule,CHEMBL1431,4.0,"['NCT03513874', 'NCT03570632']",MONDO_0005147,type 1 diabetes mellitus
168,NDUFC1,NADH:ubiquinone oxidoreductase subunit C1,METFORMIN,Small molecule,CHEMBL1431,4.0,"['NCT03570632', 'NCT03513874']",MONDO_0005147,type 1 diabetes mellitus
169,MS4A1,membrane spanning 4-domains A1,RITUXIMAB,Antibody,CHEMBL1201576,4.0,['NCT01280682'],MONDO_0005147,type 1 diabetes mellitus
170,DPP4,dipeptidyl peptidase 4,SAXAGLIPTIN,Small molecule,CHEMBL385517,4.0,['NCT02407899'],MONDO_0005147,type 1 diabetes mellitus
171,NDUFA3,NADH:ubiquinone oxidoreductase subunit A3,METFORMIN,Small molecule,CHEMBL1431,4.0,"['NCT03639545', 'NCT03590262']",MONDO_0005147,type 1 diabetes mellitus
172,NDUFA10,NADH:ubiquinone oxidoreductase subunit A10,METFORMIN,Small molecule,CHEMBL1431,4.0,"['NCT03513874', 'NCT03570632']",MONDO_0005147,type 1 diabetes mellitus
173,INSR,insulin receptor,INSULIN SUSP ISOPHANE RECOMBINANT HUMAN,Protein,CHEMBL1201540,4.0,['NCT05768191'],MONDO_0005147,type 1 diabetes mellitus
174,INSR,insulin receptor,INSULIN,Protein,CHEMBL1201631,4.0,"['NCT03011008', 'NCT03057470', 'NCT00145353', 'NCT02307695']",MONDO_0005147,type 1 diabetes mellitus
175,PCSK9,proprotein convertase subtilisin/kexin type 9,EVOLOCUMAB,Antibody,CHEMBL2364655,4.0,['NCT05641753'],MONDO_0005147,type 1 diabetes mellitus
176,NDUFA9,NADH:ubiquinone oxidoreductase subunit A9,METFORMIN,Small molecule,CHEMBL1431,4.0,"['NCT03590262', 'NCT03639545']",MONDO_0005147,type 1 diabetes mellitus
177,NDUFB5,NADH:ubiquinone oxidoreductase subunit B5,METFORMIN,Small molecule,CHEMBL1431,4.0,"['NCT03639545', 'NCT03590262']",MONDO_0005147,type 1 diabetes mellitus
178,NDUFB11,NADH:ubiquinone oxidoreductase subunit B11,METFORMIN,Small molecule,CHEMBL1431,4.0,"['NCT03570632', 'NCT03513874']",MONDO_0005147,type 1 diabetes mellitus
179,MT-ND6,mitochondrially encoded NADH:ubiquinone oxidoreductase core subunit 6,METFORMIN,Small molecule,CHEMBL1431,4.0,"['NCT00118937', 'NCT03928340', 'NCT01813929', 'NCT01718093', 'NCT00145379', 'NCT02765347', 'NCT02407899']",MONDO_0005147,type 1 diabetes mellitus
180,KCNJ11,potassium inwardly rectifying channel subfamily J member 11,GLYBURIDE,Small molecule,CHEMBL472,4.0,['NCT00472875'],MONDO_0005147,type 1 diabetes mellitus
181,NDUFB6,NADH:ubiquinone oxidoreductase subunit B6,METFORMIN,Small molecule,CHEMBL1431,4.0,"['NCT03639545', 'NCT03590262']",MONDO_0005147,type 1 diabetes mellitus
182,NDUFS7,NADH:ubiquinone oxidoreductase core subunit S7,METFORMIN,Small molecule,CHEMBL1431,4.0,"['NCT03590262', 'NCT03639545']",MONDO_0005147,type 1 diabetes mellitus
183,MT-ND5,mitochondrially encoded NADH:ubiquinone oxidoreductase core subunit 5,METFORMIN,Small molecule,CHEMBL1431,4.0,"['NCT01813929', 'NCT02765347', 'NCT02407899', 'NCT00145379', 'NCT00118937', 'NCT01718093', 'NCT03928340']",MONDO_0005147,type 1 diabetes mellitus
184,INSR,insulin receptor,INSULIN PORK,Protein,CHEMBL1201539,4.0,"['NCT05709938', 'NCT01269034', 'NCT04783376']",MONDO_0005147,type 1 diabetes mellitus
185,INSR,insulin receptor,INSULIN LISPRO,Protein,CHEMBL1201538,4.0,"['NCT00356421', 'NCT03260868']",MONDO_0005147,type 1 diabetes mellitus
186,NDUFV1,NADH:ubiquinone oxidoreductase core subunit V1,METFORMIN,Small molecule,CHEMBL1431,4.0,"['NCT03639545', 'NCT03590262']",MONDO_0005147,type 1 diabetes mellitus
187,NDUFB11,NADH:ubiquinone oxidoreductase subunit B11,METFORMIN,Small molecule,CHEMBL1431,4.0,"['NCT01813929', 'NCT02407899', 'NCT02765347', 'NCT00145379', 'NCT00118937', 'NCT01718093', 'NCT03928340']",MONDO_0005147,type 1 diabetes mellitus
188,INSR,insulin receptor,INSULIN DETEMIR,Protein,CHEMBL2104391,4.0,[],MONDO_0005147,type 1 diabetes mellitus
189,HMGCR,3-hydroxy-3-methylglutaryl-CoA reductase,ATORVASTATIN CALCIUM,Small molecule,CHEMBL393220,4.0,['NCT05641753'],MONDO_0005147,type 1 diabetes mellitus
190,INSR,insulin receptor,INSULIN GLULISINE,Protein,CHEMBL1201613,4.0,['NCT04019821'],MONDO_0005147,type 1 diabetes mellitus
191,NDUFS8,NADH:ubiquinone oxidoreductase core subunit S8,METFORMIN,Small molecule,CHEMBL1431,4.0,"['NCT03570632', 'NCT03513874']",MONDO_0005147,type 1 diabetes mellitus
192,INSR,insulin receptor,INSULIN LISPRO,Protein,CHEMBL1201538,4.0,['NCT04124302'],MONDO_0005147,type 1 diabetes mellitus
193,MT-ND4,mitochondrially encoded NADH:ubiquinone oxidoreductase core subunit 4,METFORMIN,Small molecule,CHEMBL1431,4.0,"['NCT03639545', 'NCT03590262']",MONDO_0005147,type 1 diabetes mellitus
194,MT-ND1,mitochondrially encoded NADH:ubiquinone oxidoreductase core subunit 1,METFORMIN,Small molecule,CHEMBL1431,4.0,"['NCT00145379', 'NCT03928340', 'NCT02407899', 'NCT00118937', 'NCT02765347', 'NCT01813929', 'NCT01718093']",MONDO_0005147,type 1 diabetes mellitus
195,INSR,insulin receptor,INSULIN GLARGINE,Protein,CHEMBL1201497,4.0,['NCT05614089'],MONDO_0005147,type 1 diabetes mellitus
196,GCGR,glucagon receptor,DASIGLUCAGON HYDROCHLORIDE,Unknown,CHEMBL4650274,4.0,[],MONDO_0005147,type 1 diabetes mellitus
197,CD3E,CD3 epsilon subunit of T-cell receptor complex,TEPLIZUMAB,Antibody,CHEMBL1743078,4.0,['NCT05757713'],MONDO_0005147,type 1 diabetes mellitus
198,NDUFAB1,NADH:ubiquinone oxidoreductase subunit AB1,METFORMIN,Small molecule,CHEMBL1431,4.0,"['NCT03513874', 'NCT03570632']",MONDO_0005147,type 1 diabetes mellitus
199,NDUFB4,NADH:ubiquinone oxidoreductase subunit B4,METFORMIN,Small molecule,CHEMBL1431,4.0,"['NCT03570632', 'NCT03513874']",MONDO_0005147,type 1 diabetes mellitus
200,GLP1R,glucagon like peptide 1 receptor,EXENATIDE,Protein,CHEMBL414357,4.0,"['NCT01269047', 'NCT01269034', 'NCT01235819']",MONDO_0005147,type 1 diabetes mellitus
201,CALCR,calcitonin receptor,PRAMLINTIDE,Protein,CHEMBL2103758,4.0,"['NCT00502138', 'NCT00291772', 'NCT01269047', 'NCT00442767']",MONDO_0005147,type 1 diabetes mellitus
202,NDUFS3,NADH:ubiquinone oxidoreductase core subunit S3,METFORMIN,Small molecule,CHEMBL1431,4.0,"['NCT02407899', 'NCT02765347', 'NCT00118937', 'NCT01813929', 'NCT00145379', 'NCT01718093', 'NCT03928340']",MONDO_0005147,type 1 diabetes mellitus
203,NDUFA10,NADH:ubiquinone oxidoreductase subunit A10,METFORMIN,Small molecule,CHEMBL1431,4.0,"['NCT02407899', 'NCT03928340', 'NCT00118937', 'NCT01813929', 'NCT01718093', 'NCT00145379', 'NCT02765347']",MONDO_0005147,type 1 diabetes mellitus
204,NDUFAF3,NADH:ubiquinone oxidoreductase complex assembly factor 3,METFORMIN,Small molecule,CHEMBL1431,4.0,"['NCT03570632', 'NCT03513874']",MONDO_0005147,type 1 diabetes mellitus
205,NDUFA2,NADH:ubiquinone oxidoreductase subunit A2,METFORMIN,Small molecule,CHEMBL1431,4.0,"['NCT00145379', 'NCT02407899', 'NCT02765347', 'NCT01718093', 'NCT01813929', 'NCT00118937', 'NCT03928340']",MONDO_0005147,type 1 diabetes mellitus
206,INSR,insulin receptor,INSULIN GLULISINE,Protein,CHEMBL1201613,4.0,"['NCT01204593', 'NCT01202474', 'NCT00489190', 'NCT00539448', 'NCT00964574', 'NCT00607087', 'NCT03328845', 'NCT01678235', 'NCT02276859', 'NCT00913497', 'NCT01848990']",MONDO_0005147,type 1 diabetes mellitus
207,MT-ND6,mitochondrially encoded NADH:ubiquinone oxidoreductase core subunit 6,METFORMIN,Small molecule,CHEMBL1431,4.0,"['NCT03639545', 'NCT03590262']",MONDO_0005147,type 1 diabetes mellitus
208,NDUFA6,NADH:ubiquinone oxidoreductase subunit A6,METFORMIN,Small molecule,CHEMBL1431,4.0,"['NCT03590262', 'NCT03639545']",MONDO_0005147,type 1 diabetes mellitus
209,NDUFS2,NADH:ubiquinone oxidoreductase core subunit S2,METFORMIN,Small molecule,CHEMBL1431,4.0,"['NCT03570632', 'NCT03513874']",MONDO_0005147,type 1 diabetes mellitus
210,NDUFA4,NDUFA4 mitochondrial complex associated,METFORMIN,Small molecule,CHEMBL1431,4.0,"['NCT02407899', 'NCT03928340', 'NCT02765347', 'NCT01718093', 'NCT01813929', 'NCT00145379', 'NCT00118937']",MONDO_0005147,type 1 diabetes mellitus
211,INSR,insulin receptor,INSULIN DEGLUDEC,Protein,CHEMBL2107869,4.0,"['NCT04075513', 'NCT03668808', 'NCT05243628', 'NCT03987191', 'NCT03328845']",MONDO_0005147,type 1 diabetes mellitus
212,NDUFA4,NDUFA4 mitochondrial complex associated,METFORMIN,Small molecule,CHEMBL1431,4.0,"['NCT03639545', 'NCT03590262']",MONDO_0005147,type 1 diabetes mellitus
213,NDUFS2,NADH:ubiquinone oxidoreductase core subunit S2,METFORMIN,Small molecule,CHEMBL1431,4.0,"['NCT03590262', 'NCT03639545']",MONDO_0005147,type 1 diabetes mellitus
214,MT-ND2,mitochondrially encoded NADH:ubiquinone oxidoreductase core subunit 2,METFORMIN,Small molecule,CHEMBL1431,4.0,"['NCT03639545', 'NCT03590262']",MONDO_0005147,type 1 diabetes mellitus
215,MT-ND4L,mitochondrially encoded NADH:ubiquinone oxidoreductase core subunit 4L,METFORMIN,Small molecule,CHEMBL1431,4.0,"['NCT03590262', 'NCT03639545']",MONDO_0005147,type 1 diabetes mellitus
216,NDUFB3,NADH:ubiquinone oxidoreductase subunit B3,METFORMIN,Small molecule,CHEMBL1431,4.0,"['NCT03570632', 'NCT03513874']",MONDO_0005147,type 1 diabetes mellitus
217,INSR,insulin receptor,INSULIN GLULISINE,Protein,CHEMBL1201613,4.0,['NCT04124302'],MONDO_0005147,type 1 diabetes mellitus
218,INSR,insulin receptor,INSULIN SUSP ISOPHANE BEEF,Protein,CHEMBL1201545,4.0,"['NCT00593255', 'NCT00313742', 'NCT00597233']",MONDO_0005147,type 1 diabetes mellitus
219,NDUFB8,NADH:ubiquinone oxidoreductase subunit B8,METFORMIN,Small molecule,CHEMBL1431,4.0,"['NCT03513874', 'NCT03570632']",MONDO_0005147,type 1 diabetes mellitus
220,INSR,insulin receptor,INSULIN DETEMIR,Protein,CHEMBL2104391,4.0,['NCT00509925'],MONDO_0005147,type 1 diabetes mellitus
221,NDUFV2,NADH:ubiquinone oxidoreductase core subunit V2,METFORMIN,Small molecule,CHEMBL1431,4.0,"['NCT01813929', 'NCT00145379', 'NCT00118937', 'NCT02765347', 'NCT02407899', 'NCT03928340', 'NCT01718093']",MONDO_0005147,type 1 diabetes mellitus
222,IMPDH2,inosine monophosphate dehydrogenase 2,MYCOPHENOLATE MOFETIL,Small molecule,CHEMBL1456,4.0,['NCT03582878'],MONDO_0005147,type 1 diabetes mellitus
223,INSR,insulin receptor,INSULIN DETEMIR,Protein,CHEMBL2104391,4.0,"['NCT01271517', 'NCT01440439']",MONDO_0005147,type 1 diabetes mellitus
224,NDUFA12,NADH:ubiquinone oxidoreductase subunit A12,METFORMIN,Small molecule,CHEMBL1431,4.0,"['NCT03513874', 'NCT03570632']",MONDO_0005147,type 1 diabetes mellitus
225,NDUFA4L2,NDUFA4 mitochondrial complex associated like 2,METFORMIN,Small molecule,CHEMBL1431,4.0,"['NCT03639545', 'NCT03590262']",MONDO_0005147,type 1 diabetes mellitus
226,NDUFAB1,NADH:ubiquinone oxidoreductase subunit AB1,METFORMIN,Small molecule,CHEMBL1431,4.0,"['NCT03928340', 'NCT00145379', 'NCT01718093', 'NCT02407899', 'NCT02765347', 'NCT01813929', 'NCT00118937']",MONDO_0005147,type 1 diabetes mellitus
227,INSR,insulin receptor,INSULIN DEGLUDEC,Protein,CHEMBL2107869,4.0,['NCT04623086'],MONDO_0005147,type 1 diabetes mellitus
228,NDUFB9,NADH:ubiquinone oxidoreductase subunit B9,METFORMIN,Small molecule,CHEMBL1431,4.0,"['NCT01718093', 'NCT01813929', 'NCT02407899', 'NCT02765347', 'NCT00145379', 'NCT00118937', 'NCT03928340']",MONDO_0005147,type 1 diabetes mellitus
229,NDUFA11,NADH:ubiquinone oxidoreductase subunit A11,METFORMIN,Small molecule,CHEMBL1431,4.0,"['NCT03639545', 'NCT03590262']",MONDO_0005147,type 1 diabetes mellitus
230,GLP1R,glucagon like peptide 1 receptor,LIRAGLUTIDE,Protein,CHEMBL4084119,3.0,"['NCT01722240', 'NCT01836523', 'NCT01722266', 'NCT02092896', 'NCT02518945', 'NCT02777073', 'NCT02098395', 'NCT05467514', 'NCT01753362']",MONDO_0005147,type 1 diabetes mellitus
231,NDUFA5,NADH:ubiquinone oxidoreductase subunit A5,METFORMIN,Small molecule,CHEMBL1431,3.0,"['NCT01881828', 'NCT01483560', 'NCT01808690', 'NCT02045290']",MONDO_0005147,type 1 diabetes mellitus
232,NDUFS8,NADH:ubiquinone oxidoreductase core subunit S8,METFORMIN,Small molecule,CHEMBL1431,3.0,['NCT04177303'],MONDO_0005147,type 1 diabetes mellitus
233,INSR,insulin receptor,INSULIN GLARGINE,Protein,CHEMBL1201497,3.0,['NCT01352663'],MONDO_0005147,type 1 diabetes mellitus
234,NDUFA7,NADH:ubiquinone oxidoreductase subunit A7,METFORMIN,Small molecule,CHEMBL1431,3.0,"['NCT01808690', 'NCT01483560', 'NCT01881828', 'NCT02045290']",MONDO_0005147,type 1 diabetes mellitus
235,INSR,insulin receptor,INSULIN PEGLISPRO,Protein,CHEMBL2108569,3.0,"['NCT01792284', 'NCT01481779', 'NCT01454284']",MONDO_0005147,type 1 diabetes mellitus
236,NDUFS1,NADH:ubiquinone oxidoreductase core subunit S1,METFORMIN,Small molecule,CHEMBL1431,3.0,"['NCT01808690', 'NCT01483560', 'NCT02045290', 'NCT01881828']",MONDO_0005147,type 1 diabetes mellitus
237,CALCR,calcitonin receptor,PRAMLINTIDE,Protein,CHEMBL2103758,3.0,"['NCT00108004', 'NCT00107107', 'NCT00042458', 'NCT00206258', 'NCT00206297']",MONDO_0005147,type 1 diabetes mellitus
238,NDUFA12,NADH:ubiquinone oxidoreductase subunit A12,METFORMIN,Small molecule,CHEMBL1431,3.0,['NCT04177303'],MONDO_0005147,type 1 diabetes mellitus
239,NDUFA3,NADH:ubiquinone oxidoreductase subunit A3,METFORMIN,Small molecule,CHEMBL1431,3.0,['NCT04177303'],MONDO_0005147,type 1 diabetes mellitus
240,NDUFS6,NADH:ubiquinone oxidoreductase subunit S6,METFORMIN,Small molecule,CHEMBL1431,3.0,['NCT04177303'],MONDO_0005147,type 1 diabetes mellitus
241,NDUFS2,NADH:ubiquinone oxidoreductase core subunit S2,METFORMIN,Small molecule,CHEMBL1431,3.0,['NCT04177303'],MONDO_0005147,type 1 diabetes mellitus
242,HMGCR,3-hydroxy-3-methylglutaryl-CoA reductase,PRAVASTATIN,Small molecule,CHEMBL1144,3.0,['NCT01581476'],MONDO_0005147,type 1 diabetes mellitus
243,INSR,insulin receptor,"INSULIN, ISOPHANE",Protein,CHEMBL2108964,3.0,['NCT00410033'],MONDO_0005147,type 1 diabetes mellitus
244,HMGCR,3-hydroxy-3-methylglutaryl-CoA reductase,ATORVASTATIN,Small molecule,CHEMBL1487,3.0,['NCT01581476'],MONDO_0005147,type 1 diabetes mellitus
245,NDUFA1,NADH:ubiquinone oxidoreductase subunit A1,METFORMIN,Small molecule,CHEMBL1431,3.0,"['NCT01881828', 'NCT01483560', 'NCT02045290', 'NCT01808690']",MONDO_0005147,type 1 diabetes mellitus
246,IMPDH2,inosine monophosphate dehydrogenase 2,MYCOPHENOLATE MOFETIL,Small molecule,CHEMBL1456,3.0,['NCT01369082'],MONDO_0005147,type 1 diabetes mellitus
247,PPIA,peptidylprolyl isomerase A,CYCLOSPORINE,Protein,CHEMBL160,3.0,"['NCT01762657', 'NCT01762644']",MONDO_0005147,type 1 diabetes mellitus
248,NDUFS2,NADH:ubiquinone oxidoreductase core subunit S2,METFORMIN,Small molecule,CHEMBL1431,3.0,"['NCT01483560', 'NCT01808690', 'NCT01881828', 'NCT02045290']",MONDO_0005147,type 1 diabetes mellitus
249,NDUFA2,NADH:ubiquinone oxidoreductase subunit A2,METFORMIN,Small molecule,CHEMBL1431,3.0,"['NCT01881828', 'NCT02045290', 'NCT01808690', 'NCT01483560']",MONDO_0005147,type 1 diabetes mellitus
250,ACE,angiotensin I converting enzyme,RAMIPRIL,Small molecule,CHEMBL1168,3.0,['NCT00729365'],MONDO_0005147,type 1 diabetes mellitus
251,GPD2,glycerol-3-phosphate dehydrogenase 2,METFORMIN,Small molecule,CHEMBL1431,3.0,['NCT04177303'],MONDO_0005147,type 1 diabetes mellitus
252,INSR,insulin receptor,INSULIN GLARGINE,Protein,CHEMBL1201497,3.0,['NCT00700622'],MONDO_0005147,type 1 diabetes mellitus
253,NDUFAF4,NADH:ubiquinone oxidoreductase complex assembly factor 4,METFORMIN,Small molecule,CHEMBL1431,3.0,"['NCT01881828', 'NCT02045290', 'NCT01808690', 'NCT01483560']",MONDO_0005147,type 1 diabetes mellitus
254,NDUFV3,NADH:ubiquinone oxidoreductase subunit V3,METFORMIN,Small molecule,CHEMBL1431,3.0,"['NCT01881828', 'NCT02045290', 'NCT01483560', 'NCT01808690']",MONDO_0005147,type 1 diabetes mellitus
255,NDUFB3,NADH:ubiquinone oxidoreductase subunit B3,METFORMIN,Small molecule,CHEMBL1431,3.0,"['NCT01483560', 'NCT01881828', 'NCT02045290', 'NCT01808690']",MONDO_0005147,type 1 diabetes mellitus
256,HMGCR,3-hydroxy-3-methylglutaryl-CoA reductase,ATORVASTATIN CALCIUM,Small molecule,CHEMBL393220,3.0,['NCT01581476'],MONDO_0005147,type 1 diabetes mellitus
257,NDUFAF2,NADH:ubiquinone oxidoreductase complex assembly factor 2,METFORMIN,Small molecule,CHEMBL1431,3.0,['NCT04177303'],MONDO_0005147,type 1 diabetes mellitus
258,NDUFA9,NADH:ubiquinone oxidoreductase subunit A9,METFORMIN,Small molecule,CHEMBL1431,3.0,['NCT04177303'],MONDO_0005147,type 1 diabetes mellitus
