,approvedSymbol,approvedName,prefName,drugType,drugId,phase,ctIds,id,disease
411,RARG,retinoic acid receptor gamma,ISOTRETINOIN,Small molecule,CHEMBL547,3.0,"['NCT04353180', 'NCT04361422']",MONDO_0100096,COVID-19
412,IMPDH1,inosine monophosphate dehydrogenase 1,RIBAVIRIN,Small molecule,CHEMBL1643,3.0,['NCT04392427'],MONDO_0100096,COVID-19
413,CACNA1D,calcium voltage-gated channel subunit alpha1 D,DILTIAZEM,Small molecule,CHEMBL23,3.0,['NCT04372082'],MONDO_0100096,COVID-19
414,TUBB6,tubulin beta 6 class V,COLCHICINE,Small molecule,CHEMBL107,3.0,"['NCT04724629', 'NCT04667780', 'NCT04328480', 'NCT04350320', 'NCT04416334', 'NCT04472611', 'NCT04324463']",MONDO_0100096,COVID-19
415,PDE10A,phosphodiesterase 10A,DIPYRIDAMOLE,Small molecule,CHEMBL932,3.0,['NCT04410328'],MONDO_0100096,COVID-19
416,JAK1,Janus kinase 1,RUXOLITINIB,Small molecule,CHEMBL1789941,3.0,['NCT04377620'],MONDO_0100096,COVID-19
417,NDUFS4,NADH:ubiquinone oxidoreductase subunit S4,METFORMIN,Small molecule,CHEMBL1431,3.0,['NCT06042855'],MONDO_0100096,COVID-19
418,AGTR1,angiotensin II receptor type 1,IRBESARTAN,Small molecule,CHEMBL1513,3.0,['NCT04606563'],MONDO_0100096,COVID-19
419,CHRNA4,cholinergic receptor nicotinic alpha 4 subunit,NICOTINE,Small molecule,CHEMBL3,3.0,['NCT04583410'],MONDO_0100096,COVID-19
420,HSP90AA1,heat shock protein 90 alpha family class A member 1,CD24FC,Unknown,CHEMBL4297717,3.0,['NCT04317040'],MONDO_0100096,COVID-19
421,NDUFA3,NADH:ubiquinone oxidoreductase subunit A3,METFORMIN,Small molecule,CHEMBL1431,3.0,"['NCT04885530', 'NCT04510194']",MONDO_0100096,COVID-19
422,GABRG3,gamma-aminobutyric acid type A receptor subunit gamma3,SEVOFLURANE,Small molecule,CHEMBL1200694,3.0,['NCT04355962'],MONDO_0100096,COVID-19
423,TNF,tumor necrosis factor,ADALIMUMAB,Antibody,CHEMBL1201580,3.0,['NCT04705844'],MONDO_0100096,COVID-19
424,MT-ND4,mitochondrially encoded NADH:ubiquinone oxidoreductase core subunit 4,METFORMIN,Small molecule,CHEMBL1431,3.0,"['NCT04885530', 'NCT04510194']",MONDO_0100096,COVID-19
425,GABRG3,gamma-aminobutyric acid type A receptor subunit gamma3,ISOFLURANE,Small molecule,CHEMBL1256,3.0,['NCT04415060'],MONDO_0100096,COVID-19
426,GABRA2,gamma-aminobutyric acid type A receptor subunit alpha2,SEVOFLURANE,Small molecule,CHEMBL1200694,3.0,['NCT04415060'],MONDO_0100096,COVID-19
427,NDUFB9,NADH:ubiquinone oxidoreductase subunit B9,METFORMIN,Small molecule,CHEMBL1431,3.0,"['NCT04510194', 'NCT04885530']",MONDO_0100096,COVID-19
428,BRD4,bromodomain containing 4,APABETALONE,Small molecule,CHEMBL2393130,3.0,['NCT04894266'],MONDO_0100096,COVID-19
429,NDUFB5,NADH:ubiquinone oxidoreductase subunit B5,METFORMIN,Small molecule,CHEMBL1431,3.0,['NCT06042855'],MONDO_0100096,COVID-19
430,ADRA2C,adrenoceptor alpha 2C,AVIPTADIL,Protein,CHEMBL1981592,3.0,"['NCT04311697', 'NCT04843761']",MONDO_0100096,COVID-19
431,IL6R,interleukin 6 receptor,TOCILIZUMAB,Antibody,CHEMBL1237022,3.0,"['NCT04345445', 'NCT04361032']",MONDO_0100096,COVID-19
432,DHODH,dihydroorotate dehydrogenase (quinone),LEFLUNOMIDE,Small molecule,CHEMBL960,3.0,['NCT05007678'],MONDO_0100096,COVID-19
433,TUBB4A,tubulin beta 4A class IVa,COLCHICINE,Small molecule,CHEMBL107,3.0,['NCT04603690'],MONDO_0100096,COVID-19
434,P2RY12,purinergic receptor P2Y12,TICAGRELOR,Small molecule,CHEMBL398435,3.0,['NCT02735707'],MONDO_0100096,COVID-19
435,JAK1,Janus kinase 1,TOFACITINIB,Small molecule,CHEMBL221959,3.0,['NCT04469114'],MONDO_0100096,COVID-19
436,F10,coagulation factor X,APIXABAN,Small molecule,CHEMBL231779,3.0,['NCT04650087'],MONDO_0100096,COVID-19
437,KCNK2,potassium two pore domain channel subfamily K member 2,SEVOFLURANE,Small molecule,CHEMBL1200694,3.0,['NCT04415060'],MONDO_0100096,COVID-19
438,SERPINC1,serpin family C member 1,ENOXAPARIN SODIUM,Oligosaccharide,CHEMBL1201476,3.0,"['NCT04359277', 'NCT04492254', 'NCT04345848']",MONDO_0100096,COVID-19
439,GRIN2C,glutamate ionotropic receptor NMDA type subunit 2C,AMANTADINE,Small molecule,CHEMBL660,3.0,"['NCT04854759', 'NCT04894617']",MONDO_0100096,COVID-19
440,KCNK10,potassium two pore domain channel subfamily K member 10,ISOFLURANE,Small molecule,CHEMBL1256,3.0,['NCT04415060'],MONDO_0100096,COVID-19
441,GLRA1,glycine receptor alpha 1,SEVOFLURANE,Small molecule,CHEMBL1200694,3.0,['NCT04355962'],MONDO_0100096,COVID-19
442,PDE4C,phosphodiesterase 4C,DIPYRIDAMOLE,Small molecule,CHEMBL932,3.0,['NCT04410328'],MONDO_0100096,COVID-19
443,PTGS1,prostaglandin-endoperoxide synthase 1,ASPIRIN,Small molecule,CHEMBL25,3.0,['NCT04343001'],MONDO_0100096,COVID-19
444,NR3C2,nuclear receptor subfamily 3 group C member 2,FLUDROCORTISONE ACETATE,Small molecule,CHEMBL1201010,3.0,['NCT05453214'],MONDO_0100096,COVID-19
445,MMP13,matrix metallopeptidase 13,DOXYCYCLINE,Small molecule,CHEMBL1200699,3.0,"['NCT04371952', 'NCT04528927']",MONDO_0100096,COVID-19
446,NDUFA8,NADH:ubiquinone oxidoreductase subunit A8,METFORMIN,Small molecule,CHEMBL1431,3.0,"['NCT04510194', 'NCT04885530']",MONDO_0100096,COVID-19
447,NDUFA7,NADH:ubiquinone oxidoreductase subunit A7,METFORMIN,Small molecule,CHEMBL1431,3.0,['NCT06042855'],MONDO_0100096,COVID-19
448,PDE6D,phosphodiesterase 6D,DIPYRIDAMOLE,Small molecule,CHEMBL932,3.0,['NCT04410328'],MONDO_0100096,COVID-19
449,GRIN1,glutamate ionotropic receptor NMDA type subunit 1,AMANTADINE HYDROCHLORIDE,Small molecule,CHEMBL1569,3.0,['NCT04854759'],MONDO_0100096,COVID-19
450,AGTR1,angiotensin II receptor type 1,TRV-120027,Protein,CHEMBL4297447,3.0,['NCT04924660'],MONDO_0100096,COVID-19
451,TUBB,tubulin beta class I,COLCHICINE,Small molecule,CHEMBL107,3.0,['NCT04997551'],MONDO_0100096,COVID-19
452,NR3C1,nuclear receptor subfamily 3 group C member 1,DEXAMETHASONE,Small molecule,CHEMBL384467,3.0,"['NCT02735707', 'NCT04499313']",MONDO_0100096,COVID-19
453,TUBB2B,tubulin beta 2B class IIb,COLCHICINE,Small molecule,CHEMBL107,3.0,"['NCT04667780', 'NCT04350320', 'NCT04324463', 'NCT04416334', 'NCT04724629', 'NCT04472611', 'NCT04328480']",MONDO_0100096,COVID-19
454,GABRA2,gamma-aminobutyric acid type A receptor subunit alpha2,SEVOFLURANE,Small molecule,CHEMBL1200694,3.0,['NCT04355962'],MONDO_0100096,COVID-19
455,NR3C1,nuclear receptor subfamily 3 group C member 1,DEXAMETHASONE,Small molecule,CHEMBL384467,3.0,"['NCT04784559', 'NCT04327401', 'NCT04347980']",MONDO_0100096,COVID-19
456,PDE4B,phosphodiesterase 4B,APREMILAST,Small molecule,CHEMBL514800,3.0,['NCT04590586'],MONDO_0100096,COVID-19
457,IL1R1,interleukin 1 receptor type 1,ANAKINRA,Protein,CHEMBL1201570,3.0,['NCT04364009'],MONDO_0100096,COVID-19
458,NDUFAF4,NADH:ubiquinone oxidoreductase complex assembly factor 4,METFORMIN,Small molecule,CHEMBL1431,3.0,"['NCT04510194', 'NCT04885530']",MONDO_0100096,COVID-19
459,CYP3A4,cytochrome P450 family 3 subfamily A member 4,COBICISTAT,Small molecule,CHEMBL2095208,3.0,['NCT04252274'],MONDO_0100096,COVID-19
460,NDUFA6,NADH:ubiquinone oxidoreductase subunit A6,METFORMIN,Small molecule,CHEMBL1431,3.0,['NCT06042855'],MONDO_0100096,COVID-19
461,CYSLTR1,cysteinyl leukotriene receptor 1,MONTELUKAST,Small molecule,CHEMBL787,3.0,['NCT04885530'],MONDO_0100096,COVID-19
462,PDE4D,phosphodiesterase 4D,DIPYRIDAMOLE,Small molecule,CHEMBL932,3.0,['NCT04410328'],MONDO_0100096,COVID-19
463,GABRG2,gamma-aminobutyric acid type A receptor subunit gamma2,SEVOFLURANE,Small molecule,CHEMBL1200694,3.0,['NCT04415060'],MONDO_0100096,COVID-19
464,BRDT,bromodomain testis associated,APABETALONE,Small molecule,CHEMBL2393130,3.0,['NCT04894266'],MONDO_0100096,COVID-19
465,ADRA2C,adrenoceptor alpha 2C,AVIPTADIL,Protein,CHEMBL1981592,3.0,['NCT05137795'],MONDO_0100096,COVID-19
466,ABL1,"ABL proto-oncogene 1, non-receptor tyrosine kinase",IMATINIB,Small molecule,CHEMBL941,3.0,"['NCT04394416', 'NCT04330690']",MONDO_0100096,COVID-19
467,TLR9,toll like receptor 9,HYDROXYCHLOROQUINE,Small molecule,CHEMBL1535,3.0,"['NCT04342156', 'NCT04365582', 'NCT04349228', 'NCT04346329', 'NCT04360759', 'NCT04330144', 'NCT04371406', 'NCT04365231', 'NCT04336748', 'NCT04371523', 'NCT04364815', 'NCT04372082', 'NCT04361461']",MONDO_0100096,COVID-19
468,PTGS1,prostaglandin-endoperoxide synthase 1,INDOMETHACIN,Small molecule,CHEMBL6,3.0,['NCT05007522'],MONDO_0100096,COVID-19
469,TUBB1,tubulin beta 1 class VI,COLCHICINE,Small molecule,CHEMBL107,3.0,"['NCT04322682', 'NCT04539873', 'NCT04516941']",MONDO_0100096,COVID-19
470,NDUFA2,NADH:ubiquinone oxidoreductase subunit A2,METFORMIN,Small molecule,CHEMBL1431,3.0,['NCT06042855'],MONDO_0100096,COVID-19
471,CHRNA4,cholinergic receptor nicotinic alpha 4 subunit,NICOTINE,Small molecule,CHEMBL3,3.0,"['NCT04608201', 'NCT04598594']",MONDO_0100096,COVID-19
472,F10,coagulation factor X,APIXABAN,Small molecule,CHEMBL231779,3.0,['NCT04498273'],MONDO_0100096,COVID-19
473,EEF1A2,eukaryotic translation elongation factor 1 alpha 2,PLITIDEPSIN,Small molecule,CHEMBL451930,3.0,['NCT04784559'],MONDO_0100096,COVID-19
474,KLKB1,kallikrein B1,LANADELUMAB,Antibody,CHEMBL3545189,3.0,['NCT04590586'],MONDO_0100096,COVID-19
475,CYP3A5,cytochrome P450 family 3 subfamily A member 5,RITONAVIR,Small molecule,CHEMBL163,3.0,"['NCT04409483', 'NCT04365582']",MONDO_0100096,COVID-19
476,NDUFS4,NADH:ubiquinone oxidoreductase subunit S4,METFORMIN,Small molecule,CHEMBL1431,3.0,"['NCT04885530', 'NCT04510194']",MONDO_0100096,COVID-19
477,IL10RB,interleukin 10 receptor subunit beta,PEGINTERFERON LAMBDA-1A,Protein,CHEMBL2108723,3.0,['NCT04727424'],MONDO_0100096,COVID-19
478,NDUFA4,NDUFA4 mitochondrial complex associated,METFORMIN,Small molecule,CHEMBL1431,3.0,"['NCT04510194', 'NCT04885530']",MONDO_0100096,COVID-19
479,BCR,BCR activator of RhoGEF and GTPase,IMATINIB,Small molecule,CHEMBL941,3.0,['NCT02735707'],MONDO_0100096,COVID-19
480,TUBB2B,tubulin beta 2B class IIb,COLCHICINE,Small molecule,CHEMBL107,3.0,['NCT04603690'],MONDO_0100096,COVID-19
481,TUBB1,tubulin beta 1 class VI,COLCHICINE,Small molecule,CHEMBL107,3.0,['NCT04997551'],MONDO_0100096,COVID-19
482,FKBP1A,FKBP prolyl isomerase 1A,TACROLIMUS ANHYDROUS,Small molecule,CHEMBL269732,3.0,['NCT04341038'],MONDO_0100096,COVID-19
483,GRIN3A,glutamate ionotropic receptor NMDA type subunit 3A,AMANTADINE HYDROCHLORIDE,Small molecule,CHEMBL1569,3.0,['NCT04854759'],MONDO_0100096,COVID-19
484,IL2RA,interleukin 2 receptor subunit alpha,ALDESLEUKIN,Protein,CHEMBL1201438,3.0,['NCT04724629'],MONDO_0100096,COVID-19
485,GABRA5,gamma-aminobutyric acid type A receptor subunit alpha5,SEVOFLURANE,Small molecule,CHEMBL1200694,3.0,['NCT04415060'],MONDO_0100096,COVID-19
486,SYK,spleen associated tyrosine kinase,FOSTAMATINIB,Small molecule,CHEMBL2103830,3.0,['NCT05593770'],MONDO_0100096,COVID-19
487,BRD2,bromodomain containing 2,APABETALONE,Small molecule,CHEMBL2393130,3.0,['NCT04894266'],MONDO_0100096,COVID-19
488,JAK2,Janus kinase 2,RUXOLITINIB,Small molecule,CHEMBL1789941,3.0,['NCT04377620'],MONDO_0100096,COVID-19
489,NDUFS2,NADH:ubiquinone oxidoreductase core subunit S2,METFORMIN,Small molecule,CHEMBL1431,3.0,['NCT06042855'],MONDO_0100096,COVID-19
490,NDUFAF3,NADH:ubiquinone oxidoreductase complex assembly factor 3,METFORMIN,Small molecule,CHEMBL1431,3.0,['NCT06042855'],MONDO_0100096,COVID-19
491,NDUFAF2,NADH:ubiquinone oxidoreductase complex assembly factor 2,METFORMIN,Small molecule,CHEMBL1431,3.0,['NCT06042855'],MONDO_0100096,COVID-19
492,DRD3,dopamine receptor D3,CHLORPROMAZINE,Small molecule,CHEMBL71,3.0,['NCT04366739'],MONDO_0100096,COVID-19
493,NDUFB9,NADH:ubiquinone oxidoreductase subunit B9,METFORMIN,Small molecule,CHEMBL1431,3.0,['NCT06042855'],MONDO_0100096,COVID-19
494,SERPINC1,serpin family C member 1,BEMIPARIN SODIUM,Oligosaccharide,CHEMBL2108806,3.0,['NCT04604327'],MONDO_0100096,COVID-19
495,NDUFB8,NADH:ubiquinone oxidoreductase subunit B8,METFORMIN,Small molecule,CHEMBL1431,3.0,['NCT06042855'],MONDO_0100096,COVID-19
496,SERPINC1,serpin family C member 1,TINZAPARIN SODIUM,Oligosaccharide,CHEMBL1201414,3.0,['NCT04483960'],MONDO_0100096,COVID-19
497,NDUFB2,NADH:ubiquinone oxidoreductase subunit B2,METFORMIN,Small molecule,CHEMBL1431,3.0,['NCT06042855'],MONDO_0100096,COVID-19
498,TUBB4A,tubulin beta 4A class IVa,COLCHICINE,Small molecule,CHEMBL107,3.0,"['NCT04539873', 'NCT04516941', 'NCT04322682']",MONDO_0100096,COVID-19
499,GRIN3B,glutamate ionotropic receptor NMDA type subunit 3B,AMANTADINE HYDROCHLORIDE,Small molecule,CHEMBL1569,3.0,['NCT04854759'],MONDO_0100096,COVID-19
500,NR3C1,nuclear receptor subfamily 3 group C member 1,METHYLPREDNISOLONE,Small molecule,CHEMBL650,3.0,['NCT04485429'],MONDO_0100096,COVID-19
501,TLR4,toll like receptor 4,ERITORAN,Small molecule,CHEMBL501259,3.0,['NCT02735707'],MONDO_0100096,COVID-19
502,NDUFS8,NADH:ubiquinone oxidoreductase core subunit S8,METFORMIN,Small molecule,CHEMBL1431,3.0,"['NCT04510194', 'NCT04885530']",MONDO_0100096,COVID-19
503,GABRB1,gamma-aminobutyric acid type A receptor subunit beta1,ISOFLURANE,Small molecule,CHEMBL1256,3.0,['NCT04415060'],MONDO_0100096,COVID-19
504,F10,coagulation factor X,EDOXABAN,Small molecule,CHEMBL1269025,3.0,['NCT04542408'],MONDO_0100096,COVID-19
505,NR3C1,nuclear receptor subfamily 3 group C member 1,METHYLPREDNISOLONE,Small molecule,CHEMBL650,3.0,"['NCT04341038', 'NCT04499313']",MONDO_0100096,COVID-19
506,TLR7,toll like receptor 7,HYDROXYCHLOROQUINE SULFATE,Small molecule,CHEMBL1690,3.0,['NCT04446104'],MONDO_0100096,COVID-19
507,GRIN3A,glutamate ionotropic receptor NMDA type subunit 3A,AMANTADINE,Small molecule,CHEMBL660,3.0,['NCT04952519'],MONDO_0100096,COVID-19
508,NDUFB1,NADH:ubiquinone oxidoreductase subunit B1,METFORMIN,Small molecule,CHEMBL1431,3.0,['NCT06042855'],MONDO_0100096,COVID-19
509,NDUFB11,NADH:ubiquinone oxidoreductase subunit B11,METFORMIN,Small molecule,CHEMBL1431,3.0,['NCT06042855'],MONDO_0100096,COVID-19
510,JAK1,Janus kinase 1,BARICITINIB,Small molecule,CHEMBL2105759,3.0,"['NCT05056558', 'NCT04832880']",MONDO_0100096,COVID-19
511,CYP3A5,cytochrome P450 family 3 subfamily A member 5,COBICISTAT,Small molecule,CHEMBL2095208,3.0,['NCT04252274'],MONDO_0100096,COVID-19
512,CYP3A4,cytochrome P450 family 3 subfamily A member 4,RITONAVIR,Small molecule,CHEMBL163,3.0,"['NCT05011513', 'NCT04328285']",MONDO_0100096,COVID-19
513,SERPINC1,serpin family C member 1,HEPARIN SODIUM,Oligosaccharide,CHEMBL1201657,3.0,['NCT04635241'],MONDO_0100096,COVID-19
514,PTGS2,prostaglandin-endoperoxide synthase 2,ASPIRIN,Small molecule,CHEMBL25,3.0,['NCT05073718'],MONDO_0100096,COVID-19
515,CACNA1C,calcium voltage-gated channel subunit alpha1 C,DILTIAZEM,Small molecule,CHEMBL23,3.0,['NCT04372082'],MONDO_0100096,COVID-19
516,NR3C1,nuclear receptor subfamily 3 group C member 1,METHYLPREDNISOLONE,Small molecule,CHEMBL650,3.0,"['NCT04603729', 'NCT04673162', 'NCT04909918', 'NCT04438980']",MONDO_0100096,COVID-19
517,GABRA4,gamma-aminobutyric acid type A receptor subunit alpha4,SEVOFLURANE,Small molecule,CHEMBL1200694,3.0,['NCT04415060'],MONDO_0100096,COVID-19
518,NDUFS1,NADH:ubiquinone oxidoreductase core subunit S1,METFORMIN,Small molecule,CHEMBL1431,3.0,['NCT06042855'],MONDO_0100096,COVID-19
519,MMP7,matrix metallopeptidase 7,DOXYCYCLINE,Small molecule,CHEMBL1200699,3.0,['NCT04523831'],MONDO_0100096,COVID-19
520,OPRM1,opioid receptor mu 1,FENTANYL,Small molecule,CHEMBL596,3.0,['NCT05165992'],MONDO_0100096,COVID-19
521,AGTR1,angiotensin II receptor type 1,LOSARTAN,Small molecule,CHEMBL191,3.0,['NCT04606563'],MONDO_0100096,COVID-19
522,NDUFB2,NADH:ubiquinone oxidoreductase subunit B2,METFORMIN,Small molecule,CHEMBL1431,3.0,"['NCT04510194', 'NCT04885530']",MONDO_0100096,COVID-19
523,CD6,CD6 molecule,ITOLIZUMAB,Antibody,CHEMBL1743033,3.0,['NCT04605926'],MONDO_0100096,COVID-19
524,HSP90AB1,heat shock protein 90 alpha family class B member 1,CD24FC,Unknown,CHEMBL4297717,3.0,['NCT04317040'],MONDO_0100096,COVID-19
525,TACR1,tachykinin receptor 1,TRADIPITANT,Small molecule,CHEMBL3544984,3.0,['NCT04326426'],MONDO_0100096,COVID-19
526,BCR,BCR activator of RhoGEF and GTPase,IMATINIB,Small molecule,CHEMBL941,3.0,"['NCT04394416', 'NCT04330690']",MONDO_0100096,COVID-19
527,KCNK9,potassium two pore domain channel subfamily K member 9,SEVOFLURANE,Small molecule,CHEMBL1200694,3.0,['NCT04355962'],MONDO_0100096,COVID-19
528,SLC5A2,solute carrier family 5 member 2,DAPAGLIFLOZIN,Small molecule,CHEMBL429910,3.0,"['NCT04393246', 'NCT04350593']",MONDO_0100096,COVID-19
529,PDE4D,phosphodiesterase 4D,APREMILAST,Small molecule,CHEMBL514800,3.0,['NCT02735707'],MONDO_0100096,COVID-19
530,GABRP,gamma-aminobutyric acid type A receptor subunit pi,SEVOFLURANE,Small molecule,CHEMBL1200694,3.0,['NCT04415060'],MONDO_0100096,COVID-19
531,FASLG,Fas ligand,ASUNERCEPT,Protein,CHEMBL4297886,3.0,['NCT05639192'],MONDO_0100096,COVID-19
532,KCNK18,potassium two pore domain channel subfamily K member 18,ISOFLURANE,Small molecule,CHEMBL1256,3.0,['NCT04415060'],MONDO_0100096,COVID-19
533,AGTR1,angiotensin II receptor type 1,VALSARTAN,Small molecule,CHEMBL1069,3.0,['NCT04606563'],MONDO_0100096,COVID-19
534,TLR7,toll like receptor 7,HYDROXYCHLOROQUINE,Small molecule,CHEMBL1535,3.0,"['NCT04371406', 'NCT04349228', 'NCT04364815', 'NCT04342156', 'NCT04330144', 'NCT04346329', 'NCT04372082', 'NCT04365582', 'NCT04360759', 'NCT04365231', 'NCT04371523', 'NCT04336748', 'NCT04361461']",MONDO_0100096,COVID-19
535,KCNK9,potassium two pore domain channel subfamily K member 9,ISOFLURANE,Small molecule,CHEMBL1256,3.0,['NCT04415060'],MONDO_0100096,COVID-19
536,GABRB1,gamma-aminobutyric acid type A receptor subunit beta1,SEVOFLURANE,Small molecule,CHEMBL1200694,3.0,['NCT04355962'],MONDO_0100096,COVID-19
537,TLR9,toll like receptor 9,HYDROXYCHLOROQUINE SULFATE,Small molecule,CHEMBL1690,3.0,"['NCT04342221', 'NCT04341727']",MONDO_0100096,COVID-19
538,MMP1,matrix metallopeptidase 1,DOXYCYCLINE,Small molecule,CHEMBL1200699,3.0,"['NCT04528927', 'NCT04371952']",MONDO_0100096,COVID-19
539,ACE,angiotensin I converting enzyme,CAPTOPRIL,Small molecule,CHEMBL1560,3.0,['NCT04345406'],MONDO_0100096,COVID-19
540,NDUFA4L2,NDUFA4 mitochondrial complex associated like 2,METFORMIN,Small molecule,CHEMBL1431,3.0,"['NCT04885530', 'NCT04510194']",MONDO_0100096,COVID-19
541,NR3C1,nuclear receptor subfamily 3 group C member 1,PREDNISONE,Small molecule,CHEMBL635,3.0,['NCT04451174'],MONDO_0100096,COVID-19
542,PTGS1,prostaglandin-endoperoxide synthase 1,ASPIRIN,Small molecule,CHEMBL25,3.0,['NCT04498273'],MONDO_0100096,COVID-19
543,CHRNB2,cholinergic receptor nicotinic beta 2 subunit,NICOTINE,Small molecule,CHEMBL3,3.0,"['NCT04598594', 'NCT04608201']",MONDO_0100096,COVID-19
544,MT-ND6,mitochondrially encoded NADH:ubiquinone oxidoreductase core subunit 6,METFORMIN,Small molecule,CHEMBL1431,3.0,['NCT06042855'],MONDO_0100096,COVID-19
545,NDUFV1,NADH:ubiquinone oxidoreductase core subunit V1,METFORMIN,Small molecule,CHEMBL1431,3.0,"['NCT04510194', 'NCT04885530']",MONDO_0100096,COVID-19
546,HRH1,histamine receptor H1,LORATADINE,Small molecule,CHEMBL998,3.0,['NCT05043350'],MONDO_0100096,COVID-19
547,IFNAR1,interferon alpha and beta receptor subunit 1,INTERFERON BETA-1A,Protein,CHEMBL1201562,3.0,"['NCT04315948', 'NCT04492475', 'NCT04732949', 'NCT04518410']",MONDO_0100096,COVID-19
548,HRH1,histamine receptor H1,KETOTIFEN,Small molecule,CHEMBL534,3.0,['NCT05007522'],MONDO_0100096,COVID-19
549,PDGFRA,platelet derived growth factor receptor alpha,NINTEDANIB,Small molecule,CHEMBL502835,3.0,['NCT04541680'],MONDO_0100096,COVID-19
550,CYP3A5,cytochrome P450 family 3 subfamily A member 5,RITONAVIR,Small molecule,CHEMBL163,3.0,"['NCT04364022', 'NCT04315948', 'NCT05601167', 'NCT04303299', 'NCT05321394', 'NCT05656443']",MONDO_0100096,COVID-19
551,PDE4C,phosphodiesterase 4C,APREMILAST,Small molecule,CHEMBL514800,3.0,['NCT04590586'],MONDO_0100096,COVID-19
552,KCNK2,potassium two pore domain channel subfamily K member 2,ISOFLURANE,Small molecule,CHEMBL1256,3.0,['NCT04415060'],MONDO_0100096,COVID-19
553,GABRA6,gamma-aminobutyric acid type A receptor subunit alpha6,SEVOFLURANE,Small molecule,CHEMBL1200694,3.0,['NCT04355962'],MONDO_0100096,COVID-19
554,CYP3A7,cytochrome P450 family 3 subfamily A member 7,RITONAVIR,Small molecule,CHEMBL163,3.0,"['NCT04365582', 'NCT04409483']",MONDO_0100096,COVID-19
555,AR,androgen receptor,BICALUTAMIDE,Small molecule,CHEMBL409,3.0,['NCT04509999'],MONDO_0100096,COVID-19
556,SERPINC1,serpin family C member 1,ENOXAPARIN SODIUM,Oligosaccharide,CHEMBL1201476,3.0,"['NCT04366960', 'NCT04401293', 'NCT04486508']",MONDO_0100096,COVID-19
557,TYK2,tyrosine kinase 2,TOFACITINIB,Small molecule,CHEMBL221959,3.0,['NCT04469114'],MONDO_0100096,COVID-19
558,NDUFC2,NADH:ubiquinone oxidoreductase subunit C2,METFORMIN,Small molecule,CHEMBL1431,3.0,['NCT06042855'],MONDO_0100096,COVID-19
559,PDE5A,phosphodiesterase 5A,SILDENAFIL CITRATE,Small molecule,CHEMBL1737,3.0,['NCT04304313'],MONDO_0100096,COVID-19
560,PTGS2,prostaglandin-endoperoxide synthase 2,NAPROXEN,Small molecule,CHEMBL154,3.0,['NCT04325633'],MONDO_0100096,COVID-19
561,IL6R,interleukin 6 receptor,TOCILIZUMAB,Antibody,CHEMBL1237022,3.0,['NCT04403685'],MONDO_0100096,COVID-19
562,PDE6H,phosphodiesterase 6H,DIPYRIDAMOLE,Small molecule,CHEMBL932,3.0,['NCT04410328'],MONDO_0100096,COVID-19
563,SLC6A4,solute carrier family 6 member 4,FLUVOXAMINE MALEATE,Small molecule,CHEMBL1409,3.0,['NCT04727424'],MONDO_0100096,COVID-19
564,NDUFB4,NADH:ubiquinone oxidoreductase subunit B4,METFORMIN,Small molecule,CHEMBL1431,3.0,['NCT06042855'],MONDO_0100096,COVID-19
565,AR,androgen receptor,PRUXELUTAMIDE,Small molecule,CHEMBL4594417,3.0,"['NCT04728802', 'NCT05126628']",MONDO_0100096,COVID-19
566,TUBB1,tubulin beta 1 class VI,COLCHICINE,Small molecule,CHEMBL107,3.0,['NCT04603690'],MONDO_0100096,COVID-19
567,VEGFA,vascular endothelial growth factor A,BEVACIZUMAB,Antibody,CHEMBL1201583,3.0,['NCT04305106'],MONDO_0100096,COVID-19
568,FAAH,fatty acid amide hydrolase,ACETAMINOPHEN,Small molecule,CHEMBL112,3.0,"['NCT04416334', 'NCT04673214']",MONDO_0100096,COVID-19
569,PTGS1,prostaglandin-endoperoxide synthase 1,ASPIRIN,Small molecule,CHEMBL25,3.0,['NCT05073718'],MONDO_0100096,COVID-19
570,CYP3A43,cytochrome P450 family 3 subfamily A member 43,RITONAVIR,Small molecule,CHEMBL163,3.0,"['NCT04365582', 'NCT04409483']",MONDO_0100096,COVID-19
571,GRIN2A,glutamate ionotropic receptor NMDA type subunit 2A,AMANTADINE,Small molecule,CHEMBL660,3.0,['NCT04952519'],MONDO_0100096,COVID-19
572,TUBB3,tubulin beta 3 class III,COLCHICINE,Small molecule,CHEMBL107,3.0,['NCT04997551'],MONDO_0100096,COVID-19
573,VDR,vitamin D receptor,ERGOCALCIFEROL,Small molecule,CHEMBL1536,3.0,"['NCT04372017', 'NCT04483635']",MONDO_0100096,COVID-19
574,NDUFS7,NADH:ubiquinone oxidoreductase core subunit S7,METFORMIN,Small molecule,CHEMBL1431,3.0,['NCT06042855'],MONDO_0100096,COVID-19
575,NDUFA11,NADH:ubiquinone oxidoreductase subunit A11,METFORMIN,Small molecule,CHEMBL1431,3.0,"['NCT04510194', 'NCT04885530']",MONDO_0100096,COVID-19
576,TUBB4A,tubulin beta 4A class IVa,COLCHICINE,Small molecule,CHEMBL107,3.0,['NCT04997551'],MONDO_0100096,COVID-19
577,GRIN1,glutamate ionotropic receptor NMDA type subunit 1,AMANTADINE,Small molecule,CHEMBL660,3.0,['NCT04952519'],MONDO_0100096,COVID-19
578,IL6R,interleukin 6 receptor,SARILUMAB,Antibody,CHEMBL2108730,3.0,['NCT02735707'],MONDO_0100096,COVID-19
