,approvedSymbol,approvedName,prefName,drugType,drugId,phase,ctIds,id,disease
338,SLC29A1,solute carrier family 29 member 1 (Augustine blood group),DIPYRIDAMOLE,Small molecule,CHEMBL932,3.0,['NCT04410328'],MONDO_0100096,COVID-19
339,PTGS1,prostaglandin-endoperoxide synthase 1,NAPROXEN,Small molecule,CHEMBL154,3.0,['NCT04325633'],MONDO_0100096,COVID-19
340,GABRG1,gamma-aminobutyric acid type A receptor subunit gamma1,SEVOFLURANE,Small molecule,CHEMBL1200694,3.0,['NCT04415060'],MONDO_0100096,COVID-19
341,IL1R1,interleukin 1 receptor type 1,ANAKINRA,Protein,CHEMBL1201570,3.0,"['NCT04330638', 'NCT04680949']",MONDO_0100096,COVID-19
342,FAAH,fatty acid amide hydrolase,ACETAMINOPHEN,Small molecule,CHEMBL112,3.0,"['NCT04536051', 'NCT04416334']",MONDO_0100096,COVID-19
343,TUBB8,tubulin beta 8 class VIII,COLCHICINE,Small molecule,CHEMBL107,3.0,['NCT04416334'],MONDO_0100096,COVID-19
344,NDUFV2,NADH:ubiquinone oxidoreductase core subunit V2,METFORMIN,Small molecule,CHEMBL1431,3.0,['NCT04510194'],MONDO_0100096,COVID-19
345,P2RY12,purinergic receptor P2Y12,CLOPIDOGREL,Small molecule,CHEMBL1771,3.0,['NCT02735707'],MONDO_0100096,COVID-19
346,HTR2A,5-hydroxytryptamine receptor 2A,CHLORPROMAZINE,Small molecule,CHEMBL71,3.0,['NCT04366739'],MONDO_0100096,COVID-19
347,IL17A,interleukin 17A,IXEKIZUMAB,Antibody,CHEMBL1743034,3.0,['NCT04724629'],MONDO_0100096,COVID-19
348,IFNAR1,interferon alpha and beta receptor subunit 1,INTERFERON BETA-1A,Protein,CHEMBL1201562,3.0,['NCT04647669'],MONDO_0100096,COVID-19
349,IL6R,interleukin 6 receptor,LEVILIMAB,Antibody,CHEMBL4650406,3.0,['NCT04397562'],MONDO_0100096,COVID-19
350,VDR,vitamin D receptor,CHOLECALCIFEROL,Small molecule,CHEMBL1042,3.0,"['NCT04502667', 'NCT04535791', 'NCT04641195', 'NCT04344041']",MONDO_0100096,COVID-19
351,GRIN2A,glutamate ionotropic receptor NMDA type subunit 2A,AMANTADINE,Small molecule,CHEMBL660,3.0,"['NCT04854759', 'NCT04894617']",MONDO_0100096,COVID-19
352,GUCY1B2,guanylate cyclase 1 soluble subunit beta 2 (pseudogene),NITRIC OXIDE,Small molecule,CHEMBL1200689,3.0,['NCT05599919'],MONDO_0100096,COVID-19
353,KCNK10,potassium two pore domain channel subfamily K member 10,SEVOFLURANE,Small molecule,CHEMBL1200694,3.0,['NCT04355962'],MONDO_0100096,COVID-19
354,SERPINC1,serpin family C member 1,ENOXAPARIN SODIUM,Oligosaccharide,CHEMBL1201476,3.0,['NCT04483960'],MONDO_0100096,COVID-19
355,HRH2,histamine receptor H2,FAMOTIDINE,Small molecule,CHEMBL902,3.0,"['NCT04370262', 'NCT04504240']",MONDO_0100096,COVID-19
356,TUBB6,tubulin beta 6 class V,COLCHICINE,Small molecule,CHEMBL107,3.0,['NCT04416334'],MONDO_0100096,COVID-19
357,CD86,CD86 molecule,ABATACEPT,Protein,CHEMBL1201823,3.0,['NCT04593940'],MONDO_0100096,COVID-19
358,CYP3A7,cytochrome P450 family 3 subfamily A member 7,RITONAVIR,Small molecule,CHEMBL163,3.0,"['NCT05601167', 'NCT04303299', 'NCT04364022']",MONDO_0100096,COVID-19
359,NDUFAB1,NADH:ubiquinone oxidoreductase subunit AB1,METFORMIN,Small molecule,CHEMBL1431,3.0,['NCT04510194'],MONDO_0100096,COVID-19
360,NDUFAF1,NADH:ubiquinone oxidoreductase complex assembly factor 1,METFORMIN,Small molecule,CHEMBL1431,3.0,['NCT04510194'],MONDO_0100096,COVID-19
361,KCNK9,potassium two pore domain channel subfamily K member 9,SEVOFLURANE,Small molecule,CHEMBL1200694,3.0,['NCT04415060'],MONDO_0100096,COVID-19
362,NDUFS1,NADH:ubiquinone oxidoreductase core subunit S1,METFORMIN,Small molecule,CHEMBL1431,3.0,['NCT04510194'],MONDO_0100096,COVID-19
363,MMP1,matrix metallopeptidase 1,DOXYCYCLINE,Small molecule,CHEMBL1200699,3.0,['NCT04523831'],MONDO_0100096,COVID-19
364,CYP3A43,cytochrome P450 family 3 subfamily A member 43,RITONAVIR,Small molecule,CHEMBL163,3.0,"['NCT04303299', 'NCT04364022', 'NCT05601167']",MONDO_0100096,COVID-19
365,JAK1,Janus kinase 1,BARICITINIB,Small molecule,CHEMBL2105759,3.0,"['NCT04890626', 'NCT04970719', 'NCT04693026', 'NCT05074420']",MONDO_0100096,COVID-19
366,HMGCR,3-hydroxy-3-methylglutaryl-CoA reductase,SIMVASTATIN,Small molecule,CHEMBL1064,3.0,['NCT02735707'],MONDO_0100096,COVID-19
367,GRIN2D,glutamate ionotropic receptor NMDA type subunit 2D,AMANTADINE,Small molecule,CHEMBL660,3.0,['NCT04952519'],MONDO_0100096,COVID-19
368,PTGS2,prostaglandin-endoperoxide synthase 2,ASPIRIN,Small molecule,CHEMBL25,3.0,"['NCT05073718', 'NCT02735707']",MONDO_0100096,COVID-19
369,NDUFS6,NADH:ubiquinone oxidoreductase subunit S6,METFORMIN,Small molecule,CHEMBL1431,3.0,['NCT04510194'],MONDO_0100096,COVID-19
370,PDE6C,phosphodiesterase 6C,DIPYRIDAMOLE,Small molecule,CHEMBL932,3.0,['NCT04410328'],MONDO_0100096,COVID-19
371,JAK2,Janus kinase 2,RUXOLITINIB,Small molecule,CHEMBL1789941,3.0,['NCT04362137'],MONDO_0100096,COVID-19
372,IFNAR2,interferon alpha and beta receptor subunit 2,INTERFERON BETA-1A,Protein,CHEMBL1201562,3.0,['NCT02735707'],MONDO_0100096,COVID-19
373,SERPINC1,serpin family C member 1,HEPARIN,Oligosaccharide,CHEMBL4650299,3.0,['NCT04600141'],MONDO_0100096,COVID-19
374,MMP13,matrix metallopeptidase 13,DOXYCYCLINE ANHYDROUS,Small molecule,CHEMBL1433,3.0,"['NCT04371952', 'NCT04528927']",MONDO_0100096,COVID-19
375,NDUFB10,NADH:ubiquinone oxidoreductase subunit B10,METFORMIN,Small molecule,CHEMBL1431,3.0,['NCT04510194'],MONDO_0100096,COVID-19
376,PDE6G,phosphodiesterase 6G,DIPYRIDAMOLE,Small molecule,CHEMBL932,3.0,['NCT04410328'],MONDO_0100096,COVID-19
377,CYP3A5,cytochrome P450 family 3 subfamily A member 5,RITONAVIR,Small molecule,CHEMBL163,3.0,"['NCT04261270', 'NCT05321394', 'NCT02735707', 'NCT05261139']",MONDO_0100096,COVID-19
378,PDE6B,phosphodiesterase 6B,DIPYRIDAMOLE,Small molecule,CHEMBL932,3.0,['NCT04410328'],MONDO_0100096,COVID-19
379,TUBB4B,tubulin beta 4B class IVb,COLCHICINE,Small molecule,CHEMBL107,3.0,"['NCT04322682', 'NCT04516941', 'NCT04539873']",MONDO_0100096,COVID-19
380,GABRB2,gamma-aminobutyric acid type A receptor subunit beta2,SEVOFLURANE,Small molecule,CHEMBL1200694,3.0,['NCT04355962'],MONDO_0100096,COVID-19
381,FLT3,fms related receptor tyrosine kinase 3,PACRITINIB,Small molecule,CHEMBL2035187,3.0,['NCT04404361'],MONDO_0100096,COVID-19
382,CACNA1S,calcium voltage-gated channel subunit alpha1 S,DILTIAZEM,Small molecule,CHEMBL23,3.0,['NCT04372082'],MONDO_0100096,COVID-19
383,RARG,retinoic acid receptor gamma,ISOTRETINOIN,Small molecule,CHEMBL547,3.0,"['NCT04361422', 'NCT04353180']",MONDO_0100096,COVID-19
384,CACNA1D,calcium voltage-gated channel subunit alpha1 D,DILTIAZEM,Small molecule,CHEMBL23,3.0,['NCT04372082'],MONDO_0100096,COVID-19
385,TUBB6,tubulin beta 6 class V,COLCHICINE,Small molecule,CHEMBL107,3.0,"['NCT04350320', 'NCT04667780', 'NCT04328480', 'NCT04724629', 'NCT04472611']",MONDO_0100096,COVID-19
386,IMPDH1,inosine monophosphate dehydrogenase 1,RIBAVIRIN,Small molecule,CHEMBL1643,3.0,['NCT04392427'],MONDO_0100096,COVID-19
387,TUBB2A,tubulin beta 2A class IIa,COLCHICINE,Small molecule,CHEMBL107,3.0,['NCT04416334'],MONDO_0100096,COVID-19
388,PDE10A,phosphodiesterase 10A,DIPYRIDAMOLE,Small molecule,CHEMBL932,3.0,['NCT04410328'],MONDO_0100096,COVID-19
389,AGTR1,angiotensin II receptor type 1,IRBESARTAN,Small molecule,CHEMBL1513,3.0,['NCT04606563'],MONDO_0100096,COVID-19
390,JAK1,Janus kinase 1,RUXOLITINIB,Small molecule,CHEMBL1789941,3.0,['NCT04377620'],MONDO_0100096,COVID-19
391,HSP90AA1,heat shock protein 90 alpha family class A member 1,CD24FC,Unknown,CHEMBL4297717,3.0,['NCT04317040'],MONDO_0100096,COVID-19
392,CHRNA4,cholinergic receptor nicotinic alpha 4 subunit,NICOTINE,Small molecule,CHEMBL3,3.0,['NCT04583410'],MONDO_0100096,COVID-19
393,NDUFA3,NADH:ubiquinone oxidoreductase subunit A3,METFORMIN,Small molecule,CHEMBL1431,3.0,['NCT04510194'],MONDO_0100096,COVID-19
394,MT-ND4,mitochondrially encoded NADH:ubiquinone oxidoreductase core subunit 4,METFORMIN,Small molecule,CHEMBL1431,3.0,['NCT04510194'],MONDO_0100096,COVID-19
395,GABRG3,gamma-aminobutyric acid type A receptor subunit gamma3,ISOFLURANE,Small molecule,CHEMBL1256,3.0,['NCT04415060'],MONDO_0100096,COVID-19
396,GABRG3,gamma-aminobutyric acid type A receptor subunit gamma3,SEVOFLURANE,Small molecule,CHEMBL1200694,3.0,['NCT04355962'],MONDO_0100096,COVID-19
397,CYP3A4,cytochrome P450 family 3 subfamily A member 4,RITONAVIR,Small molecule,CHEMBL163,3.0,['NCT04315948'],MONDO_0100096,COVID-19
398,TNF,tumor necrosis factor,ADALIMUMAB,Antibody,CHEMBL1201580,3.0,['NCT04705844'],MONDO_0100096,COVID-19
399,NDUFB9,NADH:ubiquinone oxidoreductase subunit B9,METFORMIN,Small molecule,CHEMBL1431,3.0,['NCT04510194'],MONDO_0100096,COVID-19
400,GABRA2,gamma-aminobutyric acid type A receptor subunit alpha2,SEVOFLURANE,Small molecule,CHEMBL1200694,3.0,['NCT04415060'],MONDO_0100096,COVID-19
401,IL1R1,interleukin 1 receptor type 1,ANAKINRA,Protein,CHEMBL1201570,3.0,['NCT04362111'],MONDO_0100096,COVID-19
402,IL6R,interleukin 6 receptor,TOCILIZUMAB,Antibody,CHEMBL1237022,3.0,"['NCT04361032', 'NCT04345445']",MONDO_0100096,COVID-19
403,ADRA2C,adrenoceptor alpha 2C,AVIPTADIL,Protein,CHEMBL1981592,3.0,['NCT04843761'],MONDO_0100096,COVID-19
404,F10,coagulation factor X,APIXABAN,Small molecule,CHEMBL231779,3.0,['NCT04650087'],MONDO_0100096,COVID-19
405,TUBB4A,tubulin beta 4A class IVa,COLCHICINE,Small molecule,CHEMBL107,3.0,['NCT04603690'],MONDO_0100096,COVID-19
406,DHODH,dihydroorotate dehydrogenase (quinone),LEFLUNOMIDE,Small molecule,CHEMBL960,3.0,['NCT05007678'],MONDO_0100096,COVID-19
407,GRIN2C,glutamate ionotropic receptor NMDA type subunit 2C,AMANTADINE,Small molecule,CHEMBL660,3.0,"['NCT04854759', 'NCT04894617']",MONDO_0100096,COVID-19
408,KCNK2,potassium two pore domain channel subfamily K member 2,SEVOFLURANE,Small molecule,CHEMBL1200694,3.0,['NCT04415060'],MONDO_0100096,COVID-19
409,GLRA1,glycine receptor alpha 1,SEVOFLURANE,Small molecule,CHEMBL1200694,3.0,['NCT04355962'],MONDO_0100096,COVID-19
410,SERPINC1,serpin family C member 1,ENOXAPARIN SODIUM,Oligosaccharide,CHEMBL1201476,3.0,"['NCT04359277', 'NCT04345848', 'NCT04492254']",MONDO_0100096,COVID-19
411,JAK1,Janus kinase 1,TOFACITINIB,Small molecule,CHEMBL221959,3.0,['NCT04469114'],MONDO_0100096,COVID-19
412,PDE4C,phosphodiesterase 4C,DIPYRIDAMOLE,Small molecule,CHEMBL932,3.0,['NCT04410328'],MONDO_0100096,COVID-19
413,KCNK10,potassium two pore domain channel subfamily K member 10,ISOFLURANE,Small molecule,CHEMBL1256,3.0,['NCT04415060'],MONDO_0100096,COVID-19
414,P2RY12,purinergic receptor P2Y12,TICAGRELOR,Small molecule,CHEMBL398435,3.0,['NCT02735707'],MONDO_0100096,COVID-19
415,TUBB4A,tubulin beta 4A class IVa,COLCHICINE,Small molecule,CHEMBL107,3.0,['NCT04416334'],MONDO_0100096,COVID-19
416,PTGS1,prostaglandin-endoperoxide synthase 1,ASPIRIN,Small molecule,CHEMBL25,3.0,['NCT04343001'],MONDO_0100096,COVID-19
417,NR3C2,nuclear receptor subfamily 3 group C member 2,FLUDROCORTISONE ACETATE,Small molecule,CHEMBL1201010,3.0,['NCT05453214'],MONDO_0100096,COVID-19
418,NDUFA8,NADH:ubiquinone oxidoreductase subunit A8,METFORMIN,Small molecule,CHEMBL1431,3.0,['NCT04510194'],MONDO_0100096,COVID-19
419,PDE6D,phosphodiesterase 6D,DIPYRIDAMOLE,Small molecule,CHEMBL932,3.0,['NCT04410328'],MONDO_0100096,COVID-19
420,PDE4B,phosphodiesterase 4B,APREMILAST,Small molecule,CHEMBL514800,3.0,['NCT04590586'],MONDO_0100096,COVID-19
421,GRIN1,glutamate ionotropic receptor NMDA type subunit 1,AMANTADINE HYDROCHLORIDE,Small molecule,CHEMBL1569,3.0,['NCT04854759'],MONDO_0100096,COVID-19
422,GABRA2,gamma-aminobutyric acid type A receptor subunit alpha2,SEVOFLURANE,Small molecule,CHEMBL1200694,3.0,['NCT04355962'],MONDO_0100096,COVID-19
423,TUBB2B,tubulin beta 2B class IIb,COLCHICINE,Small molecule,CHEMBL107,3.0,"['NCT04472611', 'NCT04667780', 'NCT04328480', 'NCT04350320', 'NCT04724629']",MONDO_0100096,COVID-19
424,CYP3A4,cytochrome P450 family 3 subfamily A member 4,COBICISTAT,Small molecule,CHEMBL2095208,3.0,['NCT04252274'],MONDO_0100096,COVID-19
425,MMP13,matrix metallopeptidase 13,DOXYCYCLINE,Small molecule,CHEMBL1200699,3.0,"['NCT04528927', 'NCT04371952']",MONDO_0100096,COVID-19
426,NR3C1,nuclear receptor subfamily 3 group C member 1,DEXAMETHASONE,Small molecule,CHEMBL384467,3.0,"['NCT04784559', 'NCT04327401', 'NCT04347980']",MONDO_0100096,COVID-19
427,TUBB,tubulin beta class I,COLCHICINE,Small molecule,CHEMBL107,3.0,"['NCT04997551', 'NCT04324463']",MONDO_0100096,COVID-19
428,NR3C1,nuclear receptor subfamily 3 group C member 1,DEXAMETHASONE,Small molecule,CHEMBL384467,3.0,"['NCT04890626', 'NCT04499313', 'NCT04970719', 'NCT02735707', 'NCT04330690']",MONDO_0100096,COVID-19
429,IL1R1,interleukin 1 receptor type 1,ANAKINRA,Protein,CHEMBL1201570,3.0,['NCT04364009'],MONDO_0100096,COVID-19
430,NDUFAF4,NADH:ubiquinone oxidoreductase complex assembly factor 4,METFORMIN,Small molecule,CHEMBL1431,3.0,['NCT04510194'],MONDO_0100096,COVID-19
431,PDE4D,phosphodiesterase 4D,DIPYRIDAMOLE,Small molecule,CHEMBL932,3.0,['NCT04410328'],MONDO_0100096,COVID-19
432,GABRG2,gamma-aminobutyric acid type A receptor subunit gamma2,SEVOFLURANE,Small molecule,CHEMBL1200694,3.0,['NCT04415060'],MONDO_0100096,COVID-19
433,ADRA2C,adrenoceptor alpha 2C,AVIPTADIL,Protein,CHEMBL1981592,3.0,['NCT05137795'],MONDO_0100096,COVID-19
434,ABL1,"ABL proto-oncogene 1, non-receptor tyrosine kinase",IMATINIB,Small molecule,CHEMBL941,3.0,['NCT04394416'],MONDO_0100096,COVID-19
435,CHRNA4,cholinergic receptor nicotinic alpha 4 subunit,NICOTINE,Small molecule,CHEMBL3,3.0,"['NCT04608201', 'NCT04598594']",MONDO_0100096,COVID-19
436,TUBB1,tubulin beta 1 class VI,COLCHICINE,Small molecule,CHEMBL107,3.0,"['NCT04539873', 'NCT04322682', 'NCT04516941']",MONDO_0100096,COVID-19
437,F10,coagulation factor X,APIXABAN,Small molecule,CHEMBL231779,3.0,['NCT04498273'],MONDO_0100096,COVID-19
438,EEF1A2,eukaryotic translation elongation factor 1 alpha 2,PLITIDEPSIN,Small molecule,CHEMBL451930,3.0,['NCT04784559'],MONDO_0100096,COVID-19
439,TLR9,toll like receptor 9,HYDROXYCHLOROQUINE,Small molecule,CHEMBL1535,3.0,"['NCT04364815', 'NCT04360759', 'NCT04361461', 'NCT04330144', 'NCT04336748', 'NCT04346329', 'NCT04365231', 'NCT04349228', 'NCT04371406', 'NCT04371523', 'NCT04365582', 'NCT04342156', 'NCT04372082']",MONDO_0100096,COVID-19
440,TUBB1,tubulin beta 1 class VI,COLCHICINE,Small molecule,CHEMBL107,3.0,"['NCT04997551', 'NCT04324463']",MONDO_0100096,COVID-19
441,PTGS1,prostaglandin-endoperoxide synthase 1,INDOMETHACIN,Small molecule,CHEMBL6,3.0,['NCT05007522'],MONDO_0100096,COVID-19
442,BCR,BCR activator of RhoGEF and GTPase,IMATINIB,Small molecule,CHEMBL941,3.0,"['NCT02735707', 'NCT04330690']",MONDO_0100096,COVID-19
443,FKBP1A,FKBP prolyl isomerase 1A,TACROLIMUS,Small molecule,CHEMBL269732,3.0,['NCT04341038'],MONDO_0100096,COVID-19
444,KLKB1,kallikrein B1,LANADELUMAB,Antibody,CHEMBL3545189,3.0,['NCT04590586'],MONDO_0100096,COVID-19
445,NDUFA4,NDUFA4 mitochondrial complex associated,METFORMIN,Small molecule,CHEMBL1431,3.0,['NCT04510194'],MONDO_0100096,COVID-19
446,TUBB2B,tubulin beta 2B class IIb,COLCHICINE,Small molecule,CHEMBL107,3.0,['NCT04603690'],MONDO_0100096,COVID-19
447,IL2RA,interleukin 2 receptor subunit alpha,ALDESLEUKIN,Protein,CHEMBL1201438,3.0,['NCT04724629'],MONDO_0100096,COVID-19
448,GRIN3A,glutamate ionotropic receptor NMDA type subunit 3A,AMANTADINE HYDROCHLORIDE,Small molecule,CHEMBL1569,3.0,['NCT04854759'],MONDO_0100096,COVID-19
449,IL10RB,interleukin 10 receptor subunit beta,PEGINTERFERON LAMBDA-1A,Protein,CHEMBL2108723,3.0,['NCT04727424'],MONDO_0100096,COVID-19
450,NDUFS4,NADH:ubiquinone oxidoreductase subunit S4,METFORMIN,Small molecule,CHEMBL1431,3.0,['NCT04510194'],MONDO_0100096,COVID-19
451,CYP3A5,cytochrome P450 family 3 subfamily A member 5,RITONAVIR,Small molecule,CHEMBL163,3.0,"['NCT04409483', 'NCT04365582']",MONDO_0100096,COVID-19
452,GABRA5,gamma-aminobutyric acid type A receptor subunit alpha5,SEVOFLURANE,Small molecule,CHEMBL1200694,3.0,['NCT04415060'],MONDO_0100096,COVID-19
453,IFNAR1,interferon alpha and beta receptor subunit 1,INTERFERON BETA-1A,Protein,CHEMBL1201562,3.0,['NCT04315948'],MONDO_0100096,COVID-19
454,JAK2,Janus kinase 2,RUXOLITINIB,Small molecule,CHEMBL1789941,3.0,['NCT04377620'],MONDO_0100096,COVID-19
455,TUBB4B,tubulin beta 4B class IVb,COLCHICINE,Small molecule,CHEMBL107,3.0,['NCT04416334'],MONDO_0100096,COVID-19
456,SERPINC1,serpin family C member 1,TINZAPARIN SODIUM,Oligosaccharide,CHEMBL1201414,3.0,['NCT04483960'],MONDO_0100096,COVID-19
457,SERPINC1,serpin family C member 1,BEMIPARIN SODIUM,Oligosaccharide,CHEMBL2108806,3.0,['NCT04604327'],MONDO_0100096,COVID-19
458,TLR4,toll like receptor 4,ERITORAN,Small molecule,CHEMBL501259,3.0,['NCT02735707'],MONDO_0100096,COVID-19
459,IFNAR2,interferon alpha and beta receptor subunit 2,ROPEGINTERFERON ALFA-2B,Unknown,CHEMBL4297819,3.0,['NCT05770466'],MONDO_0100096,COVID-19
460,TUBB4A,tubulin beta 4A class IVa,COLCHICINE,Small molecule,CHEMBL107,3.0,"['NCT04322682', 'NCT04516941', 'NCT04539873']",MONDO_0100096,COVID-19
461,DRD3,dopamine receptor D3,CHLORPROMAZINE,Small molecule,CHEMBL71,3.0,['NCT04366739'],MONDO_0100096,COVID-19
462,GRIN3B,glutamate ionotropic receptor NMDA type subunit 3B,AMANTADINE HYDROCHLORIDE,Small molecule,CHEMBL1569,3.0,['NCT04854759'],MONDO_0100096,COVID-19
463,NR3C1,nuclear receptor subfamily 3 group C member 1,METHYLPREDNISOLONE,Small molecule,CHEMBL650,3.0,['NCT04485429'],MONDO_0100096,COVID-19
464,GABRB1,gamma-aminobutyric acid type A receptor subunit beta1,ISOFLURANE,Small molecule,CHEMBL1256,3.0,['NCT04415060'],MONDO_0100096,COVID-19
465,F10,coagulation factor X,EDOXABAN,Small molecule,CHEMBL1269025,3.0,['NCT04542408'],MONDO_0100096,COVID-19
466,JAK1,Janus kinase 1,BARICITINIB,Small molecule,CHEMBL2105759,3.0,"['NCT04832880', 'NCT05056558']",MONDO_0100096,COVID-19
467,TLR7,toll like receptor 7,HYDROXYCHLOROQUINE SULFATE,Small molecule,CHEMBL1690,3.0,['NCT04446104'],MONDO_0100096,COVID-19
468,NR3C1,nuclear receptor subfamily 3 group C member 1,METHYLPREDNISOLONE,Small molecule,CHEMBL650,3.0,"['NCT04341038', 'NCT04499313']",MONDO_0100096,COVID-19
469,GRIN3A,glutamate ionotropic receptor NMDA type subunit 3A,AMANTADINE,Small molecule,CHEMBL660,3.0,['NCT04952519'],MONDO_0100096,COVID-19
470,PTGS2,prostaglandin-endoperoxide synthase 2,ASPIRIN,Small molecule,CHEMBL25,3.0,['NCT04324463'],MONDO_0100096,COVID-19
471,CYP3A4,cytochrome P450 family 3 subfamily A member 4,RITONAVIR,Small molecule,CHEMBL163,3.0,"['NCT05011513', 'NCT04328285']",MONDO_0100096,COVID-19
472,NDUFS8,NADH:ubiquinone oxidoreductase core subunit S8,METFORMIN,Small molecule,CHEMBL1431,3.0,['NCT04510194'],MONDO_0100096,COVID-19
473,CYP3A5,cytochrome P450 family 3 subfamily A member 5,COBICISTAT,Small molecule,CHEMBL2095208,3.0,['NCT04252274'],MONDO_0100096,COVID-19
474,CACNA1C,calcium voltage-gated channel subunit alpha1 C,DILTIAZEM,Small molecule,CHEMBL23,3.0,['NCT04372082'],MONDO_0100096,COVID-19
475,NR3C1,nuclear receptor subfamily 3 group C member 1,METHYLPREDNISOLONE,Small molecule,CHEMBL650,3.0,"['NCT04603729', 'NCT04909918', 'NCT04673162', 'NCT04438980']",MONDO_0100096,COVID-19
476,IFNAR1,interferon alpha and beta receptor subunit 1,ROPEGINTERFERON ALFA-2B,Unknown,CHEMBL4297819,3.0,['NCT05770466'],MONDO_0100096,COVID-19
477,GABRA4,gamma-aminobutyric acid type A receptor subunit alpha4,SEVOFLURANE,Small molecule,CHEMBL1200694,3.0,['NCT04415060'],MONDO_0100096,COVID-19
478,AGTR1,angiotensin II receptor type 1,LOSARTAN,Small molecule,CHEMBL191,3.0,['NCT04606563'],MONDO_0100096,COVID-19
479,MMP7,matrix metallopeptidase 7,DOXYCYCLINE,Small molecule,CHEMBL1200699,3.0,['NCT04523831'],MONDO_0100096,COVID-19
480,CD6,CD6 molecule,ITOLIZUMAB,Antibody,CHEMBL1743033,3.0,['NCT04605926'],MONDO_0100096,COVID-19
481,HSP90AB1,heat shock protein 90 alpha family class B member 1,CD24FC,Unknown,CHEMBL4297717,3.0,['NCT04317040'],MONDO_0100096,COVID-19
482,KCNK18,potassium two pore domain channel subfamily K member 18,ISOFLURANE,Small molecule,CHEMBL1256,3.0,['NCT04415060'],MONDO_0100096,COVID-19
483,NDUFB2,NADH:ubiquinone oxidoreductase subunit B2,METFORMIN,Small molecule,CHEMBL1431,3.0,['NCT04510194'],MONDO_0100096,COVID-19
484,BCR,BCR activator of RhoGEF and GTPase,IMATINIB,Small molecule,CHEMBL941,3.0,['NCT04394416'],MONDO_0100096,COVID-19
485,TACR1,tachykinin receptor 1,TRADIPITANT,Small molecule,CHEMBL3544984,3.0,['NCT04326426'],MONDO_0100096,COVID-19
486,OPRM1,opioid receptor mu 1,FENTANYL,Small molecule,CHEMBL596,3.0,['NCT05165992'],MONDO_0100096,COVID-19
487,KCNK9,potassium two pore domain channel subfamily K member 9,ISOFLURANE,Small molecule,CHEMBL1256,3.0,['NCT04415060'],MONDO_0100096,COVID-19
488,SLC5A2,solute carrier family 5 member 2,DAPAGLIFLOZIN,Small molecule,CHEMBL429910,3.0,['NCT04350593'],MONDO_0100096,COVID-19
489,GABRP,gamma-aminobutyric acid type A receptor subunit pi,SEVOFLURANE,Small molecule,CHEMBL1200694,3.0,['NCT04415060'],MONDO_0100096,COVID-19
490,TLR9,toll like receptor 9,HYDROXYCHLOROQUINE SULFATE,Small molecule,CHEMBL1690,3.0,"['NCT04342221', 'NCT04341727']",MONDO_0100096,COVID-19
491,PDE4D,phosphodiesterase 4D,APREMILAST,Small molecule,CHEMBL514800,3.0,['NCT02735707'],MONDO_0100096,COVID-19
492,AGTR1,angiotensin II receptor type 1,VALSARTAN,Small molecule,CHEMBL1069,3.0,['NCT04606563'],MONDO_0100096,COVID-19
493,GABRB1,gamma-aminobutyric acid type A receptor subunit beta1,SEVOFLURANE,Small molecule,CHEMBL1200694,3.0,['NCT04355962'],MONDO_0100096,COVID-19
494,MMP1,matrix metallopeptidase 1,DOXYCYCLINE,Small molecule,CHEMBL1200699,3.0,"['NCT04528927', 'NCT04371952']",MONDO_0100096,COVID-19
495,JAK2,Janus kinase 2,PACRITINIB,Small molecule,CHEMBL2035187,3.0,['NCT04404361'],MONDO_0100096,COVID-19
496,NR3C1,nuclear receptor subfamily 3 group C member 1,PREDNISONE,Small molecule,CHEMBL635,3.0,['NCT04451174'],MONDO_0100096,COVID-19
497,TLR7,toll like receptor 7,HYDROXYCHLOROQUINE,Small molecule,CHEMBL1535,3.0,"['NCT04336748', 'NCT04361461', 'NCT04365582', 'NCT04330144', 'NCT04371406', 'NCT04342156', 'NCT04360759', 'NCT04365231', 'NCT04364815', 'NCT04371523', 'NCT04349228', 'NCT04372082', 'NCT04346329']",MONDO_0100096,COVID-19
498,KCNK9,potassium two pore domain channel subfamily K member 9,SEVOFLURANE,Small molecule,CHEMBL1200694,3.0,['NCT04355962'],MONDO_0100096,COVID-19
499,NDUFA4L2,NDUFA4 mitochondrial complex associated like 2,METFORMIN,Small molecule,CHEMBL1431,3.0,['NCT04510194'],MONDO_0100096,COVID-19
500,PTGS1,prostaglandin-endoperoxide synthase 1,ASPIRIN,Small molecule,CHEMBL25,3.0,['NCT04498273'],MONDO_0100096,COVID-19
501,ACE,angiotensin I converting enzyme,CAPTOPRIL,Small molecule,CHEMBL1560,3.0,['NCT04345406'],MONDO_0100096,COVID-19
502,NDUFV1,NADH:ubiquinone oxidoreductase core subunit V1,METFORMIN,Small molecule,CHEMBL1431,3.0,['NCT04510194'],MONDO_0100096,COVID-19
503,CHRNB2,cholinergic receptor nicotinic beta 2 subunit,NICOTINE,Small molecule,CHEMBL3,3.0,"['NCT04608201', 'NCT04598594']",MONDO_0100096,COVID-19
504,PDE4C,phosphodiesterase 4C,APREMILAST,Small molecule,CHEMBL514800,3.0,['NCT04590586'],MONDO_0100096,COVID-19
505,HRH1,histamine receptor H1,KETOTIFEN,Small molecule,CHEMBL534,3.0,['NCT05007522'],MONDO_0100096,COVID-19
506,IFNAR1,interferon alpha and beta receptor subunit 1,INTERFERON BETA-1A,Protein,CHEMBL1201562,3.0,"['NCT04492475', 'NCT04732949']",MONDO_0100096,COVID-19
